Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
U133A__RAGE	6.0153	6.1349	6.009	5.6582	5.9482	7.2698	6.0013	6.0206	5.8776	6.0351	5.5039	7.6833	5.9007	7.0987	5.9309	8.8647	6.6317	5.7582	8.3499	6.0592	5.9778	6.0999	6.24	5.936	7.0726	5.6932	6.5152	5.9935	5.614	7.5141	5.9461	7.6006	5.8088	6.554	5.7914	6.1698	5.6803	5.8604	5.4439
U133A__CPT1A	10.5883	8.887	7.4665	9.5016	8.6701	8.4327	9.4235	7.6056	6.2671	7.5383	8.2799	8.953	7.8024	7.5517	9.0395	7.646	7.5211	7.2006	7.6178	10.0183	8.1697	9.418	8.0684	10.2031	7.2216	9.6018	11.1624	6.6204	9.3272	7.9409	8.4929	6.4225	7.706	9.0136	9.8477	8.9331	8.9083	8.9262	9.9244
U133A__GGT1	6.3598	7.8753	6.1146	6.9381	7.2095	5.218	6.6358	5.9838	5.8612	5.8938	6.2897	5.7906	5.633	5.6301	6.5264	5.9789	5.836	5.2491	6.162	5.6221	5.586	7.1572	5.3165	6.8532	5.7474	9.3288	5.4845	6.6688	7.0597	5.7279	5.4076	5.5316	5.1897	6.2766	6.0135	6.5047	6.6745	7.9471	5.6866
U133A__ZNF238	6.9296	3.6984	8.1969	7.2027	8.8738	7.2082	4.9441	6.3162	7.6741	3.3173	8.3037	5.0206	6.5104	5.7289	7.2653	6.3071	4.5975	6.9448	5.6544	3.3741	3.5935	4.9768	7.0301	5.758	7.4201	6.4543	4.1213	4.6561	3.2385	4.123	5.4605	4.4145	7.3186	7.2616	7.108	4.5444	8.6131	7.2481	4.7902
U133A__CTSD	9.7858	9.5957	7.9406	7.1763	8.323	6.9866	6.4872	8.2899	6.7151	7.5811	7.2047	7.275	8.3106	8.6724	8.1006	7.8089	7.6112	7.4579	8.1864	6.5121	10.1375	8.6215	7.6491	9.6629	6.2229	8.6821	8.955	7.1412	9.2908	7.8084	7.3249	7.2014	8.1671	9.185	8.7805	8.9881	10.763	7.1248	10.2609
U133A__NMU	7.7687	4.1757	5.3381	4.3252	6.8641	4.1752	4.6813	8.636	7.3185	5.2777	6.318	7.1706	9.1284	4.9977	4.242	7.6872	6.8751	4.3367	4.0377	4.0093	4.3863	4.6474	5.4827	5.9742	7.7496	6.7082	4.4051	6.521	3.9427	4.1099	7.0073	4.7095	4.1234	7.0702	6.565	6.9468	5.598	7.6505	8.6929
U133A__AHNAK2	4.3732	3.6455	4.6633	3.7668	4.2833	7.8526	4.6283	9.299	3.5509	4.9391	3.8991	6.3896	4.45	6.0159	4.1841	7.2624	6.7199	6.3673	5.4933	3.9157	4.2351	4.6591	8.267	4.9602	5.1847	4.0095	4.1542	3.6524	3.8567	9.5019	5.603	7.6929	8.3787	4.9678	4.0909	4.2427	4.4986	3.8844	4.6233
U133A__SLC16A3	4.8204	8.7523	4.7778	7.5024	8.6788	3.8512	4.5588	5.858	4.6259	4.682	6.8934	8.3892	5.8137	7.6306	4.7371	5.944	7.2585	5.2284	5.8389	5.5231	5.6305	5.6692	6.9724	5.9795	8.9113	5.1973	4.6446	4.4335	8.1393	6.7169	10.4205	7.0373	5.8006	6.4482	4.1816	5.4415	9.251	7.172	9.6262
U133A__MT1H	9.7691	9.9144	12.0323	9.4742	8.8859	10.3299	8.7427	10.344	8.326	10.4489	9.4932	10.0553	9.4289	10.9063	8.4144	10.0575	10.9054	10.2961	11.2855	8.4115	8.8273	9.1557	10.2353	9.3853	10.9772	10.1181	11.5502	9.7013	9.8995	11.3317	11.9502	11.5849	8.9971	10.3979	10.0943	8.5934	8.495	9.4841	8.3513
U133A__DUSP10	5.4056	5.5071	5.7777	6.4654	5.6859	5.7191	5.4751	7.6259	5.1666	5.1364	5.7942	6.3954	5.891	6.5779	5.8496	5.5188	5.3402	5.015	5.8129	4.966	5.4438	7.04	8.1295	5.503	5.3919	6.9872	5.2603	6.2669	5.8129	5.0123	8.1863	6.0591	5.8395	7.5178	6.2508	5.2379	5.489	6.5841	5.1311
U133A__NRAS	5.5548	6.1408	7.7102	6.0264	5.2946	7.6303	6.9143	5.5279	5.2327	6.1487	4.6216	7.2599	7.2058	6.6215	4.2955	7.6456	7.144	6.1282	7.0791	8.2575	8.4564	5.858	6.3052	4.9996	7.7325	5.1749	5.0033	5.4207	5.5992	7.5259	7.0119	7.2775	4.3038	4.2994	5.9637	5.7282	4.6213	4.1235	4.3905
U133A__CRIP1	8.4245	4.9101	4.4423	9.7016	12.0514	5.0897	4.9873	5.2707	8.3369	5.2036	8.8011	6.9537	4.8419	4.9281	4.8404	5.1706	5.7282	7.8829	4.6486	5.4919	5.8025	10.1788	4.3166	9.4513	4.6497	9.8876	9.8166	8.6704	5.2638	5.2501	8.6033	4.6048	5.5028	5.7352	5.1629	10.2423	9.5778	10.2373	11.2244
U133A__KDM5B	8.1465	7.4558	6.7369	8.3674	9.3575	7.7621	6.8057	6.7703	9.3637	6.7633	6.888	7.5471	7.688	6.1548	7.2104	6.6561	7.2374	7.8139	5.2883	6.9218	8.0348	7.1544	7.1837	8.3026	6.3683	7.883	7.3634	7.4506	6.7803	6.9829	6.1166	5.7313	8.4742	8.0702	8.648	7.9186	10.1097	9.667	8.2752
U133A__CYBA	7.5824	8.4801	6.1991	8.2641	9.4769	5.9814	9.258	6.4165	8.8793	7.1529	9.324	9.0523	10.2521	6.2915	9.1399	6.2252	9.4901	5.747	6.4921	9.1755	10.2423	8.7674	8.5241	9.1094	8.7282	6.2271	7.4685	9.3142	7.853	6.143	10.2727	7.7619	6.4983	5.6748	6.4006	6.3661	8.2007	9.3755	9.5046
U133A__MTSS1	6.1643	5.7383	5.3768	7.3643	7.6215	4.9656	5.9102	5.6476	7.3985	7.25	5.0706	7.6595	6.7544	5.934	5.6185	5.7008	5.9595	5.9118	5.8551	5.6033	6.7478	6.1281	5.0839	6.6973	5.4931	6.2973	5.9324	6.0706	5.5902	5.4629	5.0714	6.036	5.7336	6.3201	6.996	5.2492	8.4561	7.5645	6.722
U133A__TSPYL5	3.6622	4.0244	6.8694	3.6776	9.022	3.6848	3.8648	8.5831	7.8475	10.848	6.2106	7.8231	7.0585	3.8296	3.6174	8.1839	8.8496	5.7356	3.7217	9.129	8.4795	3.8889	5.8008	8.0107	3.5589	3.5408	4.4057	3.6938	4.7196	8.2136	6.338	3.9169	8.5555	3.6322	3.9345	3.9492	8.9721	3.3756	3.5561
U133A__ADI1	7.576	8.4126	9.9636	6.0904	7.5485	8.1381	7.1524	7.9559	5.7867	7.111	7.2265	8.4107	8.9165	8.3018	7.5084	6.2243	7.7446	7.2521	7.0495	8.7333	8.131	6.9574	8.6245	5.8795	7.4451	8.669	7.2065	8.8698	7.9541	8.3028	6.8774	8.8092	7.8845	7.8338	7.9971	6.6821	7.0726	6.8236	7.0473
U133A__CAT	9.2728	8.6882	8.9651	8.6094	8.1768	7.6458	7.9778	7.1926	8.5442	9.183	8.3309	11.1759	8.5523	9.9741	8.1137	9.9591	7.7908	8.3007	7.9061	7.4298	7.812	9.1065	7.2563	8.7414	8.3873	9.0302	7.4691	8.3149	8.1271	8.2005	8.7364	8.0446	6.1542	10.075	8.6121	9.4779	9.0364	7.6033	7.5928
U133A__PLEKHF2	7.8227	5.5542	5.4206	8.353	9.5772	5.3539	7.7758	6.2048	6.0169	8.5369	6.5492	6.6429	8.251	6.1642	9.5057	6.5501	5.6869	6.6621	5.3134	7.6518	7.2111	8.3373	5.1421	7.3073	5.4357	9.0386	6.3531	8.0942	4.8166	4.8152	4.6651	5.4296	6.1804	9.5436	9.1234	7.8132	8.0893	8.9253	8.4682
U133A__ALDH3B2	6.5658	8.7068	6.0898	9.5624	8.1606	5.2722	7.965	6.0893	7.5457	8.0414	6.9725	4.847	7.2269	5.3528	10.1542	6.3245	4.9788	4.7615	5.3712	6.066	6.2633	10.8627	5.4095	7.7902	4.5362	10.3719	7.7701	8.9937	7.1355	4.5919	5.4648	4.9338	7.1044	9.7612	8.5803	7.4248	8.7639	9.0773	8.4681
U133A__RGS3	7.3396	7.3194	7.4449	7.1317	6.8211	7.9865	7.1868	7.3192	6.932	7.2255	7.079	6.1877	7.0754	6.7835	6.8538	6.6612	7.1936	6.9064	7.5345	6.4823	6.5597	7.2539	6.4331	7.161	6.9934	7.1745	7.2838	9.0562	7.3575	9.8179	6.9968	7.3523	6.5829	7.6718	7.8599	7.1022	6.2931	6.3998	6.6534
U133A__LGALS1	9.2382	7.7525	11.1622	5.8446	8.8126	11.9757	12.336	12.1952	11.1399	10.6651	11.5613	8.1987	9.9206	10.3303	5.0472	11.7356	11.486	11.2154	12.9455	7.8464	8.893	10.3526	12.5884	11.124	11.6327	5.2613	11.3986	10.2053	8.8885	12.472	11.6862	11.8188	5.4749	9.8542	9.5798	11.0411	10.1593	6.0697	8.6626
U133A__SDF2	8.2388	7.8829	7.5004	7.8306	7.8227	7.654	7.6603	7.7701	7.4071	6.8821	7.8707	7.3082	7.6121	8.0018	7.3506	7.6774	8.1304	7.2951	7.6302	7.522	7.5795	7.8303	7.9851	7.4936	7.8295	7.9517	7.635	7.3677	8.152	7.4198	7.2358	7.2845	7.5697	8.1691	7.5493	8.2573	8.6775	7.5268	7.6639
U133A__UPF3B	5.4087	7.4007	8.996	6.0208	6.4356	8.5935	6.8089	6.7156	8.967	5.7916	6.9372	7.1397	6.7902	7.4767	6.9753	7.8309	7.9876	7.8404	6.1483	7.3708	7.4787	6.5789	7.2884	5.6376	7.2472	6.0651	7.2458	7.3178	6.6988	6.1282	5.6486	6.551	5.1739	6.9342	6.3386	5.4531	6.7	5.4613	6.7386
U133A__ESR1	6.6831	4.5396	4.5822	6.3976	9.5319	4.5782	6.6629	4.3235	4.353	8.2688	4.2264	4.7002	5.0748	4.3154	4.4719	4.0143	4.271	4.5688	4.0522	6.4113	7.7469	9.7696	4.5068	6.1899	4.216	8.2838	6.551	4.4076	4.7332	4.2618	4.2987	3.6143	4.1637	4.8123	6.8369	7.3126	6.7535	5.0044	7.8658
U133A__CBS	5.9765	5.4492	7.8767	5.6544	6.2438	7.3369	6.087	7.4403	8.4846	5.7384	8.0993	6.5391	5.9537	6.3435	5.1559	6.6224	6.4994	7.6089	5.9747	6.9595	7.2635	5.6818	6.6504	6.1478	5.3068	5.6614	5.2172	8.0108	5.5159	8.1012	5.822	5.7536	8.3385	6.9199	6.5534	5.6538	6.9704	5.2268	6.395
U133A__CRYAB	5.9769	6.6645	5.5916	5.2189	5.2365	5.1263	5.5506	8.962	10.349	5.5635	10.0838	5.3294	7.6599	5.5014	5.2775	8.9366	7.7718	8.6936	5.6617	5.4935	5.4123	5.2084	5.1464	5.1888	5.1236	5.2909	5.2474	5.3376	5.6819	6.1253	5.0584	5.4355	5.2794	9.1503	5.5079	5.4755	4.7935	4.6965	4.9777
U133A__BIN1	6.4237	8.362	8.6512	6.4352	6.1854	8.6377	6.2759	6.655	6.2781	7.1999	6.9047	7.8473	6.3914	7.5205	5.867	6.5609	8.452	6.4451	7.2778	6.4746	6.324	5.8916	8.4158	6.2689	6.4772	6.4021	6.3341	6.0966	7.052	9.2603	7.9808	8.5909	6.3494	7.856	6.4031	6.3309	6.8244	6.3347	6.2291
U133A__DEPDC6	6.5775	5.651	5.4249	7.3238	6.9351	5.3355	6.1073	6.4586	5.8382	6.8016	5.4454	5.018	5.9569	5.7007	7.0469	5.6039	5.2684	6.8221	7.3107	5.2826	7.2091	6.8144	6.7692	6.3997	5.2031	8.2562	7.3802	6.37	6.1324	5.3696	5.477	5.4188	5.853	8.0495	5.8502	6.5351	7.6139	5.8068	5.7792
