Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg21681756__NDUFS3	0.016083	0.021694	0.072687	0.034081	0.023798	0.023013	0.025551	0.038838	0.022771	0.018764	0.020997	0.13012	0.046731	0.025682	0.021069	0.042711	0.014149	0.03987	0.01954	0.035886	0.022108	0.027688	0.031852	0.02153	0.23893	0.027769	0.024249	0.026615	0.03527	0.022426	0.017286	0.017601	0.013951	0.026956	0.012959	0.021655	0.020534	0.02401	0.023996
Meth__cg04970117__SLC6A20	0.93259	0.035729	0.90868	0.43629	0.58236	0.8895	0.96842	0.60351	0.024633	0.979	0.29665	0.2883	0.96487	0.16862	0.021016	0.95635	0.028054	0.10192	0.096087	0.98238	0.97074	0.96689	0.051796	0.8029	0.95151	0.96299	0.092067	0.95375	0.061897	0.3956	0.027538	0.5821	0.55218	0.020785	0.96721	0.77139	0.034661	0.62104	0.96997
Meth__cg17710288__NPM3	0.11016	0.1261	0.21759	0.10602	0.11027	0.054491	0.10861	0.057854	0.091743	0.13579	0.1747	0.15485	0.80216	0.11579	0.23987	0.098165	0.10227	0.15493	0.11954	0.074062	0.07354	0.084078	0.072596	0.068883	0.071213	0.06584	0.19888	0.14697	0.18954	0.076607	0.084053	0.093909	0.093259	0.70425	0.090115	0.11316	0.11169	0.9156	0.87684
Meth__cg10878998__CYB5A	0.034182	0.01563	0.079174	0.047892	0.020655	0.046271	0.028704	0.071782	0.048379	0.074559	0.081347	0.22247	0.16319	0.059311	0.044415	0.080036	0.56404	0.13058	0.01289	0.039948	0.038046	0.09859	0.24642	0.01599	0.039758	0.037588	0.043598	0.062642	0.04783	0.052544	0.032525	0.027757	0.092914	0.015403	0.032309	0.049761	0.089017	0.045102	0.045148
Meth__cg00474209__DLL1	0.070914	0.04739	0.16884	0.10244	0.10234	0.052378	0.15539	0.098332	0.10188	0.088023	0.28492	0.1087	0.22306	0.1143	0.11423	0.68988	0.078526	0.15819	0.30549	0.065263	0.06555	0.064966	0.10561	0.073883	0.91921	0.09009	0.18295	0.074466	0.098198	0.053646	0.51396	0.066968	0.10825	0.063452	0.066941	0.19434	0.078782	0.085815	0.07314
Meth__cg25760229__CACNA1H	0.085412	0.03915	0.062493	0.033431	0.018898	0.27515	0.65204	0.74331	0.048607	0.046763	0.035885	0.31532	0.14763	0.035017	0.043518	0.029519	0.096995	0.072011	0.034735	0.02147	0.052037	0.025992	0.042051	0.024406	0.83655	0.30336	0.056028	0.88799	0.051014	0.024172	0.11918	0.16351	0.024715	0.023616	0.028717	0.041694	0.03046	0.037889	0.031954
Meth__cg19526626__ZNF491	0.038095	0.035471	0.92124	0.046089	0.04077	0.041524	0.039081	0.9416	0.029364	0.051854	0.44122	0.040008	0.65944	0.02633	0.041835	0.31046	0.034394	0.087291	0.075061	0.66622	0.53799	0.039798	0.044781	0.030196	0.40968	0.041321	0.083384	0.86746	0.10855	0.034069	0.15073	0.13245	0.037736	0.1527	0.036814	0.076615	0.047654	0.048245	0.053435
Meth__cg18328334__TNS1	0.17726	0.072396	0.83301	0.099766	0.083825	0.78525	0.10077	0.93312	0.84325	0.086103	0.89058	0.84758	0.87984	0.097941	0.69124	0.91159	0.85021	0.54273	0.90794	0.15398	0.16046	0.069532	0.57172	0.10215	0.82769	0.080907	0.11815	0.15698	0.082647	0.69797	0.91978	0.49813	0.087738	0.5313	0.1272	0.10697	0.11128	0.11574	0.18133
Meth__cg23114866__NKX2-2	0.068366	0.012541	0.025113	0.024109	0.022595	0.47699	0.27852	0.29997	0.026373	0.022028	0.017038	0.3559	0.34875	0.045001	0.025243	0.070123	0.045668	0.04116	0.018042	0.018177	0.026925	0.14143	0.020287	0.32178	0.20726	0.033673	0.026415	0.085231	0.037923	0.3116	0.027658	0.06433	0.029385	0.017803	0.32367	0.092553	0.036508	0.029908	0.034285
Meth__cg19166347__SFRP4	0.60755	0.041211	0.78574	0.56689	0.47213	0.17801	0.77285	0.78857	0.63566	0.1341	0.7796	0.24693	0.49293	0.03084	0.49989	0.70286	0.65009	0.076777	0.88231	0.63904	0.29232	0.077763	0.1519	0.11079	0.47004	0.17987	0.081405	0.40817	0.052263	0.14352	0.072759	0.079299	0.14342	0.035732	0.19558	0.12112	0.62091	0.19488	0.36669
Meth__cg18294257__SEC14L3	0.03484	0.017329	0.14826	0.60894	0.20212	0.02827	0.043394	0.39618	0.040652	0.035403	0.12446	0.81475	0.16975	0.02135	0.030321	0.081782	0.047993	0.093863	0.016935	0.19921	0.11077	0.89678	0.03635	0.16203	0.056557	0.040917	0.030803	0.055794	0.029602	0.021482	0.032206	0.010945	0.14905	0.020703	0.047182	0.049708	0.37924	0.052147	0.042684
Meth__cg04733302__TTC18	0.067138	0.030458	0.094873	0.0866	0.085997	0.065968	0.11834	0.88023	0.05178	0.082706	0.093983	0.1956	0.15077	0.04637	0.05982	0.074523	0.075105	0.11223	0.070866	0.067636	0.082955	0.075104	0.24824	0.057917	0.10884	0.07829	0.12748	0.1743	0.063786	0.38476	0.070754	0.07079	0.058107	0.067568	0.095089	0.23301	0.068988	0.067047	0.048474
Meth__cg24833277__FAM83A	0.035827	0.046617	0.65326	0.035901	0.27057	0.8958	0.038883	0.87476	0.026825	0.044809	0.72798	0.12895	0.086639	0.025346	0.30032	0.70175	0.94352	0.15182	0.87862	0.1939	0.20722	0.53022	0.9047	0.25579	0.2256	0.03508	0.14282	0.053228	0.12072	0.88668	0.38111	0.9273	0.52438	0.029167	0.078579	0.083235	0.29127	0.31063	0.16265
Meth__cg19669036__SNAP29	0.017918	0.019556	0.055653	0.021344	0.025859	0.037526	0.027585	0.10607	0.023765	0.025381	0.060621	0.11428	0.035795	0.017285	0.026732	0.042409	0.023086	0.039591	0.01627	0.01769	0.02	0.032797	0.030767	0.03905	0.17417	0.024745	0.031785	0.037789	0.029828	0.032908	0.029614	0.035527	0.034338	0.04365	0.01912	0.019147	0.019043	0.041272	0.028602
Meth__cg22619018__CSMD1	0.98003	0.079817	0.9538	0.20423	0.066417	0.96309	0.96017	0.080606	0.083746	0.4605	0.95798	0.13745	0.44131	0.08359	0.097199	0.059949	0.57125	0.17925	0.022783	0.50299	0.56001	0.66068	0.17837	0.91696	0.83954	0.16573	0.38565	0.97032	0.069316	0.063107	0.093765	0.18178	0.58737	0.022703	0.52018	0.19493	0.39081	0.21346	0.29697
Meth__cg12128839__HOXA5	0.42399	0.021367	0.93402	0.3294	0.068863	0.17941	0.75023	0.082916	0.037535	0.45235	0.049615	0.063589	0.12305	0.68539	0.082415	0.0542	0.040746	0.065036	0.054855	0.033724	0.047571	0.717	0.034689	0.90451	0.7006	0.31274	0.19495	0.56165	0.20212	0.049434	0.042827	0.072845	0.031061	0.26506	0.90385	0.59131	0.052489	0.89954	0.89038
Meth__cg26045220__KIAA1324	0.01838	0.048011	0.38449	0.043041	0.02213	0.62301	0.022168	0.039881	0.017797	0.024647	0.76343	0.068187	0.36104	0.017252	0.032498	0.90944	0.032073	0.065292	0.15937	0.056171	0.02456	0.017101	0.93756	0.035551	0.84107	0.083248	0.025828	0.064403	0.048916	0.4408	0.037741	0.040892	0.039175	0.022616	0.10038	0.022815	0.0285	0.052422	0.064748
Meth__cg17267907__DEFA1	0.079797	0.085964	0.63862	0.27797	0.04751	0.08843	0.066651	0.32653	0.1783	0.071761	0.45452	0.69664	0.10474	0.063077	0.19753	0.12358	0.54883	0.16369	0.082422	0.39191	0.22157	0.1132	0.071216	0.29573	0.10665	0.076552	0.082615	0.086207	0.15035	0.13807	0.089117	0.080821	0.51798	0.077059	0.085364	0.12763	0.67088	0.11661	0.11841
Meth__cg03664992__BMP8A	0.61374	0.15569	0.67794	0.54605	0.48646	0.89652	0.70167	0.28086	0.20592	0.086644	0.9261	0.14921	0.1892	0.17151	0.22772	0.12724	0.25231	0.15195	0.55644	0.10905	0.19849	0.20692	0.16468	0.77108	0.80191	0.48436	0.098495	0.90728	0.1819	0.10866	0.23482	0.50547	0.066111	0.1145	0.30056	0.25774	0.47746	0.62154	0.65687
Meth__cg03657766__DLX2	0.45283	0.057424	0.28228	0.77506	0.053543	0.050894	0.23102	0.036701	0.079867	0.073423	0.057398	0.053744	0.10561	0.25257	0.066781	0.056122	0.042268	0.096357	0.052013	0.037371	0.071866	0.073754	0.03937	0.86001	0.88225	0.21062	0.089831	0.92236	0.075773	0.02342	0.025019	0.053829	0.058513	0.043241	0.11256	0.090441	0.091258	0.75415	0.54148
Meth__cg21712685__UNQ3045	0.046434	0.04306	0.50889	0.058518	0.041605	0.61885	0.093688	0.14421	0.031645	0.042702	0.045603	0.064123	0.39538	0.057493	0.038326	0.86026	0.039921	0.11903	0.11086	0.054947	0.060668	0.043765	0.17914	0.074765	0.041079	0.038582	0.078509	0.18845	0.079435	0.04887	0.038831	0.060926	0.096149	0.039312	0.039876	0.042503	0.045876	0.043031	0.044983
Meth__cg00893242__SND1	0.47134	0.55119	0.44271	0.20486	0.93601	0.59924	0.64764	0.173	0.79354	0.91343	0.037971	0.1686	0.83361	0.95665	0.61237	0.046504	0.033419	0.056331	0.71877	0.62563	0.77144	0.89534	0.19773	0.19591	0.096672	0.82118	0.12307	0.8847	0.48426	0.032127	0.024267	0.37208	0.15645	0.048937	0.080059	0.355	0.076892	0.083493	0.053104
Meth__cg08460435__C1orf59	0.70356	0.067236	0.065931	0.12001	0.074813	0.66569	0.74889	0.058248	0.12738	0.085293	0.12711	0.14039	0.17048	0.9611	0.15632	0.062914	0.053128	0.081495	0.66293	0.064942	0.054115	0.92525	0.080724	0.39022	0.9385	0.10651	0.15356	0.89363	0.072917	0.05173	0.05722	0.11353	0.077927	0.060121	0.87485	0.83745	0.1365	0.93507	0.91518
Meth__cg09479906__C10orf88	0.098465	0.095336	0.065298	0.082461	0.037507	0.041548	0.066337	0.077269	0.048958	0.056351	0.1432	0.030797	0.069906	0.028468	0.050542	0.038153	0.060892	0.093932	0.034672	0.057473	0.090188	0.096717	0.068966	0.046732	0.095926	0.077219	0.042193	0.10647	0.085773	0.039223	0.035711	0.053839	0.044415	0.038269	0.49445	0.10193	0.048214	0.074453	0.081935
Meth__cg27063607__MRPL33	0.055158	0.043818	0.043045	0.046769	0.047023	0.37139	0.077016	0.042168	0.053249	0.05393	0.043986	0.055256	0.10044	0.0228	0.069437	0.044511	0.044002	0.10831	0.043258	0.032291	0.052259	0.054029	0.036253	0.039789	0.076452	0.060392	0.075254	0.12258	0.11462	0.041461	0.045312	0.037087	0.04292	0.039164	0.047676	0.11338	0.039619	0.051636	0.053326
Meth__cg03764585__FMOD	0.18908	0.022032	0.87062	0.70248	0.83684	0.17043	0.57589	0.95883	0.59995	0.05106	0.56682	0.69654	0.75951	0.059159	0.46659	0.52228	0.85371	0.040591	0.067204	0.2558	0.24216	0.96314	0.82781	0.71884	0.16766	0.021908	0.041803	0.51499	0.035364	0.51495	0.099896	0.12847	0.84164	0.036503	0.67137	0.11143	0.8143	0.19564	0.27861
Meth__cg09831553__LAMA5	0.022807	0.13601	0.70978	0.57921	0.77813	0.49461	0.67954	0.80604	0.026546	0.41624	0.75993	0.93924	0.82579	0.25453	0.022301	0.55471	0.92535	0.41117	0.087648	0.10095	0.23081	0.85003	0.95968	0.051867	0.035102	0.48174	0.05859	0.069262	0.2373	0.712	0.26706	0.4927	0.54192	0.21954	0.64056	0.036235	0.57449	0.23231	0.44521
Meth__cg03003060__GPM6B	0.5868	0.018838	0.95457	0.33864	0.038738	0.91046	0.2267	0.045776	0.077176	0.12991	0.043402	0.027289	0.074641	0.2546	0.13116	0.025137	0.041372	0.36786	0.028434	0.080886	0.0421	0.56161	0.10849	0.49612	0.90994	0.49564	0.051961	0.49176	0.16062	0.026645	0.019885	0.076403	0.036059	0.029793	0.47545	0.048136	0.02584	0.18823	0.02367
Meth__cg06123346__ATP4A	0.072149	0.042943	0.40531	0.57984	0.37544	0.08304	0.096061	0.4533	0.037512	0.13282	0.20349	0.57916	0.12375	0.021091	0.049899	0.41215	0.15139	0.054883	0.044314	0.4666	0.24426	0.36028	0.11383	0.38825	0.09273	0.089856	0.10716	0.069293	0.10134	0.093641	0.053729	0.054402	0.093918	0.039072	0.12284	0.12559	0.11846	0.097931	0.063226
Meth__cg20966551__MAST1	0.0205	0.012731	0.036948	0.055402	0.024377	0.022154	0.017946	0.019712	0.015193	0.020213	0.33144	0.050468	0.046877	0.0093897	0.019891	0.020493	0.025624	0.058667	0.04087	0.020325	0.020188	0.018818	0.027696	0.01671	0.081034	0.029252	0.057973	0.036219	0.066887	0.015544	0.023503	0.015859	0.020437	0.022722	0.02093	0.12964	0.028362	0.040179	0.023598
Meth__cg06812844__TRPM2	0.085813	0.042062	0.9471	0.8969	0.67133	0.36274	0.19353	0.86407	0.062407	0.91971	0.58295	0.64529	0.66667	0.046568	0.047086	0.52956	0.50677	0.21672	0.045547	0.047483	0.05077	0.77645	0.5101	0.82492	0.13783	0.63134	0.086588	0.11569	0.073354	0.253	0.056106	0.077585	0.57151	0.10511	0.49514	0.12346	0.83138	0.58717	0.33322
Meth__cg15840658__APBA1	0.074204	0.080116	0.080893	0.057326	0.048096	0.60417	0.081125	0.093471	0.028194	0.041468	0.044829	0.038062	0.11331	0.031751	0.045738	0.046519	0.077648	0.074681	0.031839	0.037431	0.059179	0.06317	0.066227	0.043651	0.44059	0.066217	0.062682	0.11808	0.1106	0.037689	0.12387	0.049747	0.10303	0.029879	0.093522	0.064953	0.042235	0.04335	0.05322
Meth__cg19434066__ANAPC5	0.038201	0.040244	0.059417	0.044384	0.029811	0.038931	0.047443	0.51812	0.042753	0.038471	0.043545	0.069718	0.10646	0.027247	0.041267	0.032974	0.031772	0.091481	0.040646	0.059509	0.043829	0.03997	0.044705	0.03453	0.056646	0.039526	0.060847	0.069785	0.090174	0.042234	0.031085	0.039371	0.040314	0.039116	0.032739	0.061776	0.040319	0.041142	0.045
Meth__cg02868123__REGL	0.9374	0.020571	0.064967	0.92329	0.034426	0.098351	0.83298	0.0081173	0.91322	0.14209	0.91277	0.20443	0.17409	0.47605	0.60442	0.066798	0.2637	0.052942	0.022113	0.029324	0.16588	0.36231	0.095724	0.79629	0.12633	0.13711	0.039633	0.73383	0.051827	0.15782	0.51022	0.13924	0.80554	0.022377	0.27341	0.096722	0.069209	0.44819	0.18183
Meth__cg04887278__RWDD2	0.034996	0.023841	0.51913	0.01826	0.04139	0.18252	0.045917	0.12612	0.024532	0.034131	0.56475	0.26393	0.19504	0.016819	0.030293	0.041415	0.029792	0.59098	0.81045	0.037658	0.032752	0.83629	0.086115	0.033528	0.67829	0.02715	0.052314	0.035987	0.064266	0.026441	0.025709	0.9081	0.055914	0.030036	0.02022	0.039494	0.10745	0.029523	0.021736
Meth__cg25553916__FLJ22318	0.089485	0.11383	0.16207	0.18897	0.20191	0.71702	0.14667	0.33907	0.50594	0.16439	0.44825	0.69358	0.21934	0.080068	0.41497	0.20196	0.29046	0.1814	0.85917	0.16831	0.091174	0.12542	0.82307	0.16411	0.65092	0.093989	0.23545	0.18641	0.17264	0.32593	0.49938	0.53574	0.12093	0.14055	0.11189	0.12436	0.1739	0.087772	0.10441
Meth__cg10962407__ALS2CR15	0.019657	0.046352	0.88478	0.16992	0.31492	0.023006	0.24167	0.50954	0.015159	0.048647	0.6358	0.098133	0.43346	0.016844	0.017479	0.022736	0.0097492	0.052266	0.016934	0.026344	0.017486	0.017573	0.013269	0.032198	0.033424	0.022227	0.037473	0.55508	0.041681	0.01678	0.019639	0.025766	0.17966	0.10864	0.15813	0.046429	0.027042	0.1062	0.025806
Meth__cg03309050__ZNF688	0.044148	0.044872	0.10898	0.052165	0.039392	0.038417	0.039677	0.036455	0.037376	0.049486	0.063588	0.044355	0.067758	0.036274	0.047905	0.041542	0.05354	0.14222	0.048259	0.043643	0.044594	0.039616	0.046021	0.038824	0.17656	0.041396	0.085876	0.10768	0.073175	0.044202	0.039162	0.042419	0.054515	0.034293	0.034693	0.03935	0.04806	0.042189	0.042724
Meth__cg25971347__FOXF1	0.67833	0.037432	0.69274	0.7081	0.096829	0.96781	0.95307	0.036278	0.23256	0.058082	0.054009	0.82019	0.77189	0.71525	0.2666	0.075092	0.054463	0.06487	0.43271	0.97284	0.96086	0.66505	0.069983	0.91418	0.81899	0.92015	0.11375	0.94408	0.062371	0.026631	0.029412	0.18586	0.04089	0.060598	0.96403	0.8623	0.67481	0.40537	0.3157
Meth__cg04141379__SPATA6	0.029775	0.010845	0.024602	0.012606	0.0071274	0.53341	0.020452	0.017312	0.010467	0.014545	0.015161	0.014884	0.016708	0.01402	0.010154	0.0081301	0.011663	0.022004	0.008299	0.011382	0.01668	0.011645	0.0151	0.0084017	0.60113	0.017648	0.012103	0.016253	0.026512	0.0095958	0.012622	0.01051	0.0078617	0.012325	0.010117	0.021481	0.012076	0.012504	0.017457
Meth__cg02420102__MGC33948	0.082726	0.042528	0.048022	0.055973	0.055639	0.04901	0.081363	0.046265	0.045055	0.060144	0.046593	0.047309	0.06407	0.044001	0.053201	0.050068	0.062323	0.10846	0.044885	0.0665	0.085992	0.080321	0.050628	0.055904	0.088756	0.058132	0.15776	0.10211	0.080685	0.042467	0.057438	0.067436	0.063191	0.04439	0.070688	0.065749	0.056289	0.07585	0.073504
Meth__cg20485165__WFDC12	0.60352	0.02287	0.52462	0.6111	0.44386	0.37527	0.105	0.94379	0.81417	0.26209	0.30425	0.96059	0.79015	0.045389	0.66756	0.48654	0.69452	0.74849	0.02838	0.22083	0.40149	0.90316	0.38833	0.87012	0.13672	0.14014	0.045263	0.21203	0.040174	0.89291	0.44841	0.02996	0.70145	0.070541	0.10655	0.045424	0.3905	0.22681	0.22674
Meth__cg05674444__C21orf99	0.096849	0.10673	0.24527	0.1332	0.17065	0.10315	0.24778	0.44173	0.66817	0.11859	0.43303	0.13062	0.14513	0.080585	0.54105	0.4987	0.22598	0.16163	0.13658	0.21978	0.19328	0.12858	0.41704	0.096867	0.18908	0.12452	0.089165	0.14433	0.08493	0.11475	0.080916	0.1345	0.12959	0.08734	0.21556	0.11277	0.118	0.1184	0.087619
Meth__cg07426960__CCND1	0.038915	0.034313	0.4412	0.061148	0.05649	0.802	0.03269	0.51761	0.51835	0.057784	0.7324	0.78985	0.32441	0.025804	0.40221	0.65707	0.79145	0.25366	0.26056	0.050159	0.076663	0.072296	0.78367	0.058951	0.06195	0.055254	0.093726	0.077376	0.071411	0.58481	0.77327	0.19309	0.060129	0.03368	0.034752	0.037746	0.045133	0.050558	0.033028
Meth__cg14847483__TMEM85	0.55246	0.48423	0.18113	0.92024	0.68006	0.54995	0.29556	0.064206	0.24548	0.078561	0.060741	0.070919	0.27065	0.59514	0.27373	0.43791	0.069597	0.076693	0.13725	0.66683	0.68071	0.92484	0.044623	0.040904	0.66465	0.61646	0.08405	0.85166	0.16773	0.042303	0.048745	0.86694	0.05207	0.564	0.055711	0.76999	0.073631	0.52732	0.55572
Meth__cg22677246__COTL1	0.033211	0.044129	0.036072	0.093081	0.027728	0.02895	0.089638	0.020769	0.032429	0.028618	0.040041	0.027845	0.047501	0.10751	0.040059	0.029307	0.023517	0.078305	0.026868	0.05643	0.038519	0.32964	0.036125	0.12257	0.065879	0.042979	0.041946	0.067797	0.062944	0.029474	0.027741	0.024044	0.024959	0.016761	0.15405	0.069809	0.037888	0.025682	0.036523
Meth__cg18399321__MGAT3	0.089438	0.043621	0.9456	0.043005	0.042128	0.4526	0.25456	0.032629	0.037523	0.04949	0.029739	0.032571	0.4759	0.038174	0.038616	0.19337	0.039833	0.091743	0.026829	0.95294	0.81849	0.05062	0.032765	0.15061	0.79133	0.053375	0.077025	0.8807	0.062453	0.038265	0.040274	0.037575	0.040679	0.03331	0.15028	0.2357	0.053097	0.048293	0.044192
Meth__cg14617642__H2AFY2	0.022648	0.014353	0.020234	0.015667	0.014353	0.19943	0.018575	0.011737	0.015404	0.016089	0.018857	0.04948	0.026732	0.026392	0.018208	0.015066	0.011047	0.024687	0.013091	0.0091125	0.017755	0.013575	0.017549	0.017731	0.67339	0.016585	0.023902	0.062101	0.035016	0.014379	0.023506	0.019707	0.0091523	0.017128	0.10844	0.0439	0.012789	0.014089	0.011715
Meth__cg21017752__PPP1R3C	0.062891	0.84586	0.92632	0.062788	0.1733	0.42773	0.052405	0.95216	0.070903	0.063672	0.91183	0.079659	0.90691	0.061193	0.079288	0.91701	0.04872	0.13006	0.50663	0.064438	0.063859	0.66878	0.55579	0.049484	0.46912	0.075257	0.087089	0.15987	0.18536	0.053291	0.07328	0.065261	0.28499	0.097953	0.73847	0.13557	0.14338	0.59069	0.84812
Meth__cg04633384__C18orf1	0.034943	0.047332	0.89408	0.10454	0.0679	0.52618	0.043626	0.04692	0.02933	0.048117	0.060234	0.088864	0.62327	0.030256	0.032336	0.021319	0.051882	0.071999	0.027864	0.026565	0.10079	0.066355	0.043514	0.054157	0.8844	0.053259	0.050784	0.12473	0.097622	0.024288	0.28659	0.21613	0.040147	0.034232	0.074763	0.077613	0.053575	0.040699	0.065052
Meth__cg19531713__BRCA1	0.075395	0.068914	0.071072	0.082899	0.052157	0.070065	0.072466	0.11451	0.072513	0.061892	0.067524	0.049209	0.090093	0.056271	0.075143	0.072179	0.64127	0.090962	0.05588	0.048834	0.076188	0.62906	0.064907	0.072678	0.096986	0.076087	0.058851	0.091204	0.09021	0.071002	0.075215	0.063696	0.056884	0.069592	0.035544	0.077447	0.066158	0.060995	0.071989
Meth__cg13150977__FLJ43276	0.050809	0.087359	0.59441	0.72325	0.43564	0.6162	0.11493	0.4898	0.038523	0.048992	0.65237	0.63359	0.6301	0.52852	0.22532	0.86367	0.070839	0.60762	0.037728	0.38977	0.54716	0.26799	0.31285	0.040953	0.28741	0.3979	0.087606	0.4651	0.16669	0.034521	0.047307	0.050361	0.6739	0.07084	0.62472	0.43874	0.1822	0.35931	0.45531
Meth__cg11879514__SLC16A6	0.064351	0.071244	0.12678	0.097892	0.10182	0.1377	0.075519	0.038267	0.099266	0.076362	0.10921	0.47283	0.55456	0.053415	0.12638	0.72931	0.080723	0.15104	0.11491	0.042772	0.057016	0.08415	0.77128	0.081772	0.82357	0.064658	0.15651	0.083727	0.1153	0.097356	0.077519	0.10085	0.067491	0.071481	0.098211	0.11185	0.085747	0.074879	0.051785
Meth__cg25268718__PSME1	0.071893	0.069773	0.31213	0.17458	0.22885	0.77674	0.24859	0.26522	0.42718	0.095301	0.8254	0.55866	0.34527	0.041492	0.32454	0.26614	0.43667	0.24196	0.44847	0.26676	0.17444	0.37581	0.64932	0.096833	0.5871	0.12062	0.16747	0.13104	0.098056	0.10086	0.090032	0.41082	0.42967	0.13768	0.17126	0.10434	0.09019	0.11202	0.14596
Meth__cg22885821__GNAS	0.036338	0.22593	0.19947	0.037829	0.19204	0.2672	0.24922	0.06126	0.028251	0.1453	0.32724	0.051083	0.12	0.29796	0.036632	0.060873	0.03105	0.082214	0.040239	0.24801	0.10314	0.069853	0.056677	0.24642	0.34544	0.88658	0.06891	0.066108	0.082075	0.031735	0.05148	0.029654	0.034358	0.034264	0.19424	0.15954	0.069243	0.050201	0.43169
Meth__cg10084993__SLC9A3R2	0.086291	0.063291	0.86207	0.11748	0.11035	0.9141	0.10997	0.62646	0.18127	0.23786	0.49253	0.89558	0.68785	0.061791	0.18129	0.53254	0.2242	0.69926	0.11511	0.1275	0.097779	0.9361	0.82418	0.17633	0.13651	0.065763	0.094846	0.090305	0.076187	0.38633	0.082633	0.34674	0.093598	0.066262	0.13306	0.083039	0.10192	0.071443	0.10927
Meth__cg04156850__GRB2	0.06477	0.23369	0.5255	0.46924	0.17551	0.064252	0.25719	0.54418	0.063313	0.18401	0.11193	0.10058	0.81832	0.046686	0.065052	0.46763	0.077076	0.12337	0.054539	0.2483	0.13356	0.45043	0.45443	0.075113	0.12958	0.33173	0.12527	0.10652	0.15665	0.23509	0.071472	0.15247	0.3548	0.54	0.64814	0.11787	0.10231	0.15753	0.35359
Meth__cg04545708__C11orf1	0.22763	0.050654	0.084411	0.11331	0.10045	0.054728	0.1412	0.094554	0.072611	0.074086	0.044148	0.039746	0.11744	0.073629	0.053954	0.073154	0.1066	0.11093	0.066547	0.12961	0.21079	0.14852	0.11032	0.12654	0.10103	0.092922	0.10179	0.13572	0.17929	0.07332	0.065559	0.71656	0.092651	0.087689	0.092128	0.20377	0.10531	0.10388	0.1752
Meth__cg19850348__PYGO1	0.31615	0.14007	0.73261	0.42853	0.97505	0.7649	0.9711	0.028318	0.030396	0.60668	0.069781	0.17975	0.90867	0.20063	0.037791	0.148	0.02743	0.091027	0.026268	0.98509	0.91555	0.93423	0.038671	0.51867	0.34811	0.046197	0.060478	0.97267	0.083177	0.028262	0.78028	0.69095	0.62217	0.10682	0.97874	0.81153	0.13546	0.71824	0.86988
Meth__cg05451974__C20orf35	0.021084	0.016842	0.029654	0.024094	0.022731	0.014711	0.021485	0.48463	0.019428	0.024175	0.016766	0.021762	0.03777	0.020484	0.022057	0.023858	0.015843	0.051273	0.014833	0.018403	0.021922	0.020302	0.029392	0.014	0.050075	0.023256	0.03093	0.035742	0.022149	0.023324	0.014815	0.016851	0.013546	0.016039	0.013027	0.031546	0.02796	0.021224	0.017802
Meth__cg10224037__ZNF354A	0.049034	0.028495	0.026305	0.041613	0.018603	0.030888	0.028474	0.025311	0.033538	0.027945	0.028469	0.019896	0.060125	0.026594	0.042888	0.030565	0.038384	0.05666	0.025153	0.022747	0.037529	0.035679	0.029704	0.01801	0.055442	0.031005	0.045923	0.045861	0.053777	0.026931	0.023416	0.50906	0.027089	0.021281	0.031583	0.090343	0.034715	0.027911	0.035505
Meth__cg08064891__PTOV1	0.040672	0.050495	0.62364	0.060474	0.056395	0.059857	0.082055	0.25859	0.04105	0.080873	0.061919	0.18091	0.13806	0.068627	0.052101	0.10144	0.046153	0.10626	0.05368	0.071205	0.05061	0.044893	0.19643	0.085702	0.47963	0.091111	0.063833	0.058231	0.2547	0.38847	0.08154	0.07778	0.047852	0.12796	0.045233	0.11906	0.14478	0.038039	0.044591
Meth__cg23639989__FAM105A	0.038641	0.038615	0.057349	0.26462	0.036931	0.094414	0.10004	0.081408	0.048611	0.37847	0.032398	0.10798	0.13509	0.047214	0.046356	0.045132	0.070513	0.08477	0.01969	0.058324	0.035819	0.10105	0.033706	0.17549	0.079032	0.1161	0.044066	0.055863	0.1121	0.03739	0.034177	0.35155	0.02859	0.025635	0.041536	0.060124	0.037875	0.16351	0.065081
Meth__cg00625653__WNT7A	0.20692	0.06036	0.057155	0.082062	0.084276	0.92426	0.8153	0.067063	0.048123	0.058341	0.79133	0.15815	0.59889	0.17368	0.15319	0.16001	0.43792	0.33547	0.044293	0.93229	0.91801	0.19116	0.060126	0.90169	0.8812	0.053166	0.073243	0.8925	0.095917	0.053788	0.071274	0.1917	0.067111	0.055229	0.67762	0.10939	0.062991	0.050317	0.056159
Meth__cg25162921__MTAP	0.29488	0.60712	0.15377	0.58068	0.11256	0.92543	0.83463	0.12177	0.27077	0.12107	0.089474	0.29429	0.13342	0.053906	0.2662	0.11989	0.10348	0.10605	0.12246	0.08592	0.11713	0.13758	0.21272	0.1328	0.66735	0.36454	0.23847	0.27156	0.20033	0.60137	0.58277	0.69033	0.11617	0.10742	0.098776	0.32122	0.16994	0.38411	0.46375
