Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg03201604__ASAHL	0.035344	0.044224	0.037738	0.02603	0.10409	0.61058	0.018249	0.034691	0.019494	0.019572	0.036456	0.02563	0.033504	0.01561	0.028865	0.92752	0.019923	0.085375	0.018507	0.01516	0.0322	0.017767	0.025518	0.048527	0.051714	0.024787	0.035873	0.033734	0.037467	0.64513	0.021329	0.67732	0.5434	0.064673	0.023287	0.02682	0.02707	0.021854	0.022701
Meth__cg00381076__C18orf54	0.037938	0.028294	0.044573	0.067827	0.028802	0.026283	0.0416	0.05869	0.021681	0.020672	0.032276	0.084975	0.03875	0.019835	0.033757	0.022234	0.022115	0.054659	0.020126	0.022133	0.045445	0.034463	0.032802	0.027232	0.043875	0.029337	0.040291	0.068404	0.031983	0.033955	0.028593	0.030644	0.018925	0.027171	0.13034	0.068503	0.028516	0.024324	0.030342
Meth__cg14886269__TNFRSF18	0.042351	0.025473	0.96238	0.03258	0.10259	0.96802	0.042171	0.12157	0.0574	0.03677	0.15326	0.80301	0.95068	0.033289	0.039393	0.66825	0.21731	0.13363	0.099593	0.092529	0.49496	0.072624	0.96751	0.033194	0.88311	0.081009	0.074214	0.15228	0.066534	0.46372	0.037254	0.96402	0.15348	0.09741	0.96421	0.073925	0.035211	0.036588	0.031228
Meth__cg10331779__CTNND2	0.06659	0.099316	0.89384	0.18014	0.15993	0.87058	0.10481	0.51129	0.2058	0.37628	0.89389	0.74006	0.7559	0.062837	0.18171	0.22118	0.21994	0.4923	0.11046	0.060726	0.06099	0.13607	0.15546	0.16091	0.74478	0.12159	0.11257	0.092438	0.070883	0.047044	0.14561	0.5667	0.27284	0.44711	0.40548	0.34419	0.044982	0.24823	0.10544
Meth__cg23376526__SLC27A3	0.054231	0.05058	0.75742	0.038909	0.098742	0.33827	0.043413	0.067033	0.030781	0.059981	0.040475	0.048248	0.12735	0.033564	0.041749	0.034536	0.049692	0.094871	0.038149	0.028147	0.040238	0.042707	0.50542	0.031158	0.57125	0.044921	0.089237	0.076196	0.084047	0.38649	0.032757	0.10093	0.024943	0.030996	0.073585	0.86988	0.048168	0.040417	0.050748
Meth__cg24269657__F7	0.056111	0.051511	0.39548	0.058098	0.042606	0.76352	0.059921	0.87133	0.6965	0.060556	0.90854	0.66978	0.25574	0.046489	0.6288	0.79262	0.90838	0.25658	0.50243	0.058108	0.061339	0.069809	0.87754	0.049397	0.13595	0.056497	0.10795	0.098957	0.074924	0.16098	0.61849	0.20395	0.056495	0.05117	0.060671	0.077208	0.061808	0.052704	0.05492
Meth__cg17240454__SPDEF	0.071921	0.080569	0.84438	0.16096	0.42174	0.85402	0.15374	0.85936	0.8863	0.68586	0.87125	0.79173	0.60177	0.08789	0.76141	0.80445	0.85362	0.74246	0.25603	0.40124	0.61252	0.10161	0.90162	0.15248	0.4453	0.12263	0.14173	0.21596	0.14137	0.86674	0.67935	0.17641	0.29944	0.093849	0.058771	0.15884	0.098917	0.068695	0.068567
Meth__cg13243219__MDS1	0.094203	0.053205	0.068851	0.076076	0.055473	0.17864	0.077174	0.10513	0.098281	0.062923	0.42189	0.49524	0.18054	0.053629	0.10416	0.082871	0.14946	0.18653	0.060935	0.043271	0.06323	0.073335	0.082634	0.064443	0.10987	0.07223	0.20837	0.1034	0.082081	0.061713	0.081497	0.089356	0.069053	0.058967	0.068433	0.074576	0.077595	0.078299	0.067709
Meth__cg24127989__IMPDH1	0.036357	0.021158	0.066434	0.035781	0.040831	0.4554	0.02838	0.67278	0.86436	0.17844	0.082511	0.89264	0.31292	0.019537	0.6922	0.31138	0.043122	0.074263	0.24567	0.022575	0.095494	0.11955	0.35118	0.035317	0.42855	0.034043	0.049871	0.046959	0.030549	0.47524	0.022835	0.028658	0.018622	0.025352	0.029738	0.048071	0.055723	0.037517	0.03191
Meth__cg08893585__BARX2	0.088054	0.096721	0.38349	0.059931	0.12147	0.5388	0.077465	0.071482	0.043034	0.05566	0.12869	0.15986	0.29512	0.080342	0.053536	0.094254	0.091342	0.13923	0.042367	0.059482	0.064135	0.090107	0.064008	0.077473	0.73096	0.060533	0.11547	0.27203	0.068969	0.075985	0.045269	0.098919	0.086598	0.04353	0.11123	0.11824	0.053705	0.062419	0.12452
Meth__cg05215575__FLJ25410	0.034379	0.032988	0.60775	0.038619	0.023176	0.83166	0.035623	0.92576	0.88725	0.029324	0.75914	0.85146	0.41107	0.028859	0.5948	0.58972	0.93361	0.44368	0.045638	0.033524	0.027996	0.031053	0.85727	0.07105	0.072207	0.026062	0.10471	0.060245	0.046246	0.62613	0.36891	0.23519	0.06065	0.036967	0.09767	0.18883	0.031693	0.039973	0.027926
Meth__cg01851385__CLCN4	0.38495	0.083991	0.1556	0.085001	0.089088	0.15873	0.14376	0.56482	0.24625	0.11858	0.11858	0.28264	0.13463	0.080426	0.19848	0.45372	0.083712	0.24138	0.12816	0.11909	0.12598	0.22359	0.39723	0.074629	0.19694	0.094779	0.14323	0.24821	0.16441	0.4461	0.15115	0.72041	0.11047	0.12975	0.76486	0.267	0.083582	0.13959	0.13544
Meth__cg18050213__FAM14A	0.020882	0.016926	0.02931	0.12416	0.026805	0.3119	0.022372	0.032859	0.071195	0.025075	0.035689	0.032552	0.04484	0.024727	0.069513	0.31199	0.020848	0.048724	0.018318	0.019469	0.060252	0.027287	0.021587	0.017776	0.075067	0.028661	0.04298	0.043209	0.029691	0.023961	0.017853	0.015347	0.019876	0.021694	0.025942	0.092427	0.030149	0.020956	0.024602
Meth__cg08044694__BRD4	0.049629	0.042114	0.072398	0.36281	0.79788	0.95779	0.10976	0.054526	0.03676	0.64726	0.11625	0.035122	0.096442	0.44755	0.038668	0.050353	0.044292	0.071429	0.92309	0.91053	0.86396	0.87122	0.079952	0.95588	0.89029	0.59508	0.19285	0.5738	0.097434	0.18144	0.075269	0.046951	0.88443	0.055871	0.047357	0.14776	0.88839	0.43545	0.53972
Meth__cg10084993__SLC9A3R2	0.086291	0.063291	0.86207	0.11748	0.11035	0.9141	0.10997	0.62646	0.18127	0.23786	0.49253	0.89558	0.68785	0.061791	0.18129	0.53254	0.2242	0.69926	0.11511	0.1275	0.097779	0.9361	0.82418	0.17633	0.13651	0.065763	0.094846	0.090305	0.076187	0.38633	0.082633	0.34674	0.093598	0.066262	0.13306	0.083039	0.10192	0.071443	0.10927
Meth__cg17420360__FLJ13236	0.01805	0.012955	0.029971	0.018376	0.015875	0.45266	0.016365	0.027105	0.028583	0.020987	0.88824	0.021291	0.49849	0.013278	0.020759	0.80169	0.020878	0.025942	0.030721	0.014877	0.02198	0.035119	0.94908	0.019787	0.040915	0.019137	0.025531	0.034392	0.01484	0.48062	0.023148	0.017223	0.019322	0.015727	0.24063	0.043576	0.020327	0.02464	0.017984
Meth__cg09038676__GSTP1	0.043922	0.92905	0.91913	0.93821	0.13064	0.033425	0.93675	0.027828	0.035013	0.38267	0.031564	0.8879	0.85315	0.95869	0.26543	0.067148	0.03407	0.67467	0.03345	0.95573	0.93295	0.61976	0.052318	0.9525	0.67868	0.93284	0.10845	0.88543	0.83557	0.032769	0.021812	0.025145	0.026119	0.73975	0.94835	0.5424	0.91433	0.17162	0.11993
Meth__cg00876704__PKN1	0.025044	0.029338	0.027267	0.02891	0.046871	0.21959	0.026589	0.028284	0.63622	0.040265	0.69257	0.036554	0.051305	0.019308	0.57351	0.01876	0.07523	0.047852	0.023778	0.02147	0.028875	0.021596	0.8446	0.020748	0.05166	0.032015	0.067716	0.03664	0.051394	0.56707	0.017728	0.052918	0.03317	0.023921	0.030633	0.030198	0.039799	0.035036	0.031101
Meth__cg06281795__CALB1	0.76569	0.0092009	0.64591	0.033737	0.018298	0.04549	0.037752	0.9592	0.039374	0.019118	0.5968	0.10261	0.23206	0.01629	0.033689	0.028658	0.038598	0.14178	0.046067	0.01741	0.03117	0.34559	0.033066	0.020912	0.92702	0.030328	0.091336	0.90709	0.029489	0.046666	0.067549	0.046969	0.035403	0.023443	0.11464	0.15009	0.028603	0.050598	0.031739
Meth__cg23815845__ARHGEF5	0.01908	0.018252	0.032457	0.032017	0.016705	0.63352	0.022059	0.035141	0.021825	0.02257	0.020534	0.029756	0.043231	0.021796	0.029728	0.19029	0.038138	0.065235	0.02457	0.02613	0.032922	0.027856	0.093376	0.022039	0.59579	0.028056	0.040764	0.039187	0.025036	0.094531	0.04581	0.25862	0.03163	0.033061	0.045095	0.049661	0.027504	0.035787	0.035411
Meth__cg02275294__SOAT1	0.18572	0.20036	0.84685	0.046988	0.025009	0.06067	0.023731	0.86618	0.047688	0.035039	0.76254	0.28239	0.80829	0.026303	0.042114	0.74322	0.59172	0.087812	0.035246	0.033738	0.028062	0.32677	0.04167	0.16599	0.05145	0.03059	0.039302	0.033721	0.057858	0.039448	0.28378	0.076616	0.36252	0.12424	0.38249	0.053059	0.047422	0.12034	0.089245
Meth__cg25250358__PLOD2	0.048988	0.051366	0.050026	0.071632	0.038844	0.041842	0.050372	0.064128	0.14387	0.039748	0.05518	0.032713	0.075189	0.030136	0.12232	0.049103	0.048363	0.11957	0.034503	0.038017	0.075489	0.056315	0.055632	0.03555	0.079034	0.05612	0.074387	0.09167	0.066376	0.043488	0.020314	0.17393	0.045337	0.040817	0.48682	0.12263	0.043911	0.044145	0.073485
Meth__cg27177839__JAG2	0.08899	0.060645	0.60567	0.31013	0.1502	0.94036	0.10147	0.61393	0.088866	0.15169	0.58553	0.86708	0.82718	0.095297	0.10766	0.66996	0.56537	0.45224	0.066413	0.35718	0.37195	0.23284	0.93782	0.051406	0.82227	0.077262	0.079014	0.074331	0.11406	0.24268	0.49836	0.51875	0.42621	0.037549	0.24427	0.11777	0.082431	0.20086	0.088566
Meth__cg16632715__HOXD11	0.95203	0.33728	0.64178	0.81954	0.37255	0.9606	0.95826	0.92378	0.059422	0.049872	0.17427	0.11438	0.10019	0.65259	0.04656	0.29829	0.27507	0.11581	0.2443	0.59378	0.75352	0.874	0.036818	0.9605	0.89375	0.44406	0.1788	0.9199	0.87117	0.048024	0.049211	0.063466	0.034373	0.029254	0.42565	0.36151	0.46403	0.9529	0.95176
Meth__cg07426960__CCND1	0.038915	0.034313	0.4412	0.061148	0.05649	0.802	0.03269	0.51761	0.51835	0.057784	0.7324	0.78985	0.32441	0.025804	0.40221	0.65707	0.79145	0.25366	0.26056	0.050159	0.076663	0.072296	0.78367	0.058951	0.06195	0.055254	0.093726	0.077376	0.071411	0.58481	0.77327	0.19309	0.060129	0.03368	0.034752	0.037746	0.045133	0.050558	0.033028
Meth__cg04388983__P2RY2	0.14557	0.057278	0.11754	0.042575	0.097409	0.9494	0.13256	0.39442	0.061794	0.066231	0.85873	0.20275	0.12077	0.045102	0.067568	0.085923	0.41023	0.10545	0.07997	0.054575	0.053425	0.11884	0.86588	0.044526	0.11598	0.086735	0.1464	0.15065	0.095495	0.10455	0.049822	0.91001	0.10889	0.048928	0.082451	0.21605	0.093489	0.092204	0.13243
Meth__cg19560287__GEMIN5	0.026395	0.013415	0.23232	0.031814	0.017145	0.48946	0.027134	0.038843	0.030714	0.028883	0.024863	0.025388	0.061813	0.019188	0.022538	0.034312	0.044537	0.047754	0.014309	0.019977	0.025097	0.2124	0.077172	0.023346	0.48283	0.029586	0.027715	0.055595	0.03886	0.0732	0.024367	0.037427	0.039188	0.018341	0.016554	0.032234	0.024194	0.022013	0.032336
Meth__cg13398291__SFRP1	0.98135	0.030998	0.97516	0.49362	0.61319	0.66334	0.96561	0.025482	0.02935	0.032656	0.029286	0.03378	0.96161	0.97268	0.025438	0.029796	0.022094	0.10279	0.12917	0.97588	0.96381	0.97071	0.027301	0.98132	0.90433	0.97571	0.054482	0.9602	0.059463	0.9806	0.017771	0.03956	0.042994	0.042158	0.98629	0.23341	0.97443	0.88327	0.84911
Meth__cg23240961__LOC56901	0.022941	0.014545	0.033501	0.029349	0.018147	0.33059	0.024994	0.020173	0.027999	0.032594	0.19276	0.069027	0.053687	0.01966	0.030716	0.94205	0.023305	0.04343	0.015639	0.018115	0.028276	0.021619	0.66553	0.016465	0.84071	0.025854	0.062181	0.099729	0.035251	0.026332	0.018211	0.021387	0.019035	0.01693	0.86595	0.045955	0.025955	0.025901	0.022299
Meth__cg22560190__CNTN1	0.13093	0.10139	0.21051	0.12359	0.068631	0.11946	0.077728	0.15539	0.13151	0.13084	0.09204	0.14048	0.38911	0.090613	0.1052	0.10486	0.17531	0.19923	0.092685	0.09398	0.1931	0.10216	0.12119	0.080095	0.14471	0.093209	0.14008	0.76132	0.13304	0.081326	0.075839	0.093137	0.095781	0.082327	0.25394	0.094539	0.10237	0.11544	0.098326
Meth__cg20164720__AGTRAP	0.04686	0.044513	0.056634	0.15576	0.056748	0.38393	0.050656	0.044165	0.043774	0.051251	0.05234	0.10858	0.093934	0.036712	0.048372	0.056426	0.038084	0.10329	0.026597	0.051163	0.061117	0.039154	0.086457	0.037455	0.092092	0.044016	0.070051	0.076506	0.051594	0.033989	0.041248	0.036685	0.052233	0.033637	0.03479	0.053988	0.05608	0.043341	0.044934
Meth__cg14696870__FCER1A	0.84932	0.072295	0.06972	0.1631	0.051587	0.7764	0.067189	0.78719	0.56573	0.094385	0.1002	0.12744	0.85993	0.038524	0.46174	0.45032	0.24562	0.1354	0.093127	0.062659	0.10563	0.28295	0.082968	0.18425	0.82945	0.086669	0.11971	0.11298	0.088255	0.05049	0.82795	0.87364	0.29976	0.066452	0.0984	0.12665	0.10313	0.19617	0.21701
Meth__cg22821324__GPM6A	0.05711	0.050558	0.95297	0.060357	0.054623	0.13555	0.10202	0.093939	0.041657	0.052227	0.36349	0.39945	0.56179	0.041102	0.25572	0.057152	0.18135	0.30764	0.10893	0.047046	0.065299	0.12002	0.054175	0.044601	0.075614	0.047932	0.13817	0.54615	0.10194	0.096362	0.067076	0.056115	0.54131	0.042868	0.90147	0.13599	0.055184	0.041248	0.051567
Meth__cg19923326__KCNQ1	0.10331	0.10228	0.80401	0.14411	0.19978	0.85631	0.2112	0.79723	0.26501	0.65236	0.41511	0.38274	0.4141	0.047843	0.24895	0.45858	0.89536	0.12192	0.060467	0.082756	0.25299	0.36517	0.81263	0.27055	0.13908	0.17093	0.081791	0.17703	0.093433	0.4371	0.89623	0.16851	0.29351	0.085591	0.38514	0.075494	0.14329	0.30741	0.42101
Meth__cg10061117__SORL1	0.016696	0.013689	0.74631	0.021845	0.02058	0.44619	0.021847	0.023665	0.01197	0.018013	0.081166	0.15029	0.11838	0.018924	0.01507	0.08672	0.042547	0.2004	0.01206	0.052458	0.059021	0.17787	0.033392	0.018312	0.83941	0.011425	0.038462	0.053218	0.020979	0.024111	0.22595	0.029946	0.23923	0.014094	0.01447	0.022636	0.016701	0.01898	0.031188
Meth__cg17130791__PPT1	0.026939	0.020102	0.020725	0.027628	0.019888	0.019719	0.019205	0.022656	0.024886	0.026417	0.021603	0.049823	0.051164	0.011652	0.030954	0.02811	0.17462	0.038108	0.012651	0.021917	0.026993	0.018698	0.024623	0.022704	0.58898	0.023769	0.035642	0.051908	0.023041	0.021112	0.017245	0.13307	0.023848	0.019425	0.01905	0.062215	0.032011	0.024629	0.024129
Meth__cg02962602__CCDC57	0.039412	0.33963	0.086659	0.97733	0.29721	0.039151	0.12063	0.034062	0.038641	0.43224	0.039941	0.15559	0.085305	0.97541	0.078243	0.10746	0.027292	0.048233	0.036214	0.15856	0.065926	0.16435	0.032682	0.13351	0.064432	0.83438	0.057143	0.068971	0.66927	0.030487	0.021795	0.038228	0.9352	0.16468	0.04214	0.053906	0.05065	0.37911	0.042132
Meth__cg12277666__TDRD5	0.0742	0.03414	0.034625	0.18943	0.035659	0.89198	0.038193	0.038334	0.026725	0.034988	0.75208	0.096427	0.67597	0.024254	0.087904	0.92768	0.18493	0.083028	0.076846	0.025415	0.032042	0.38973	0.28345	0.074805	0.91422	0.040459	0.045746	0.048801	0.035376	0.33224	0.5485	0.19458	0.062087	0.024065	0.94624	0.049141	0.03263	0.033805	0.04377
Meth__cg11976166__TGFB2	0.10296	0.097568	0.84584	0.21303	0.49547	0.1967	0.80069	0.070405	0.091873	0.42408	0.22055	0.27407	0.19569	0.28136	0.15654	0.19774	0.060339	0.19562	0.188	0.91519	0.85572	0.77069	0.13114	0.8988	0.27204	0.52163	0.27735	0.74722	0.24866	0.16123	0.08342	0.16328	0.75342	0.16813	0.1206	0.70691	0.22997	0.40223	0.86236
Meth__cg03081134__RECK	0.10233	0.057156	0.0804	0.89137	0.069936	0.061252	0.65945	0.039801	0.04332	0.075511	0.05807	0.17223	0.092225	0.33365	0.029512	0.054079	0.084933	0.070606	0.083285	0.066641	0.084876	0.068064	0.060387	0.077965	0.094203	0.80592	0.065309	0.85066	0.11918	0.060586	0.11384	0.059208	0.032924	0.062586	0.047367	0.46346	0.079417	0.29424	0.52877
Meth__cg07980518__RNF152	0.049748	0.20888	0.92448	0.054429	0.19316	0.79212	0.065632	0.12958	0.51339	0.099404	0.78851	0.73207	0.53314	0.052905	0.58202	0.69517	0.30063	0.57851	0.48622	0.063486	0.062046	0.050014	0.88877	0.041608	0.8304	0.081434	0.1214	0.084598	0.12022	0.062988	0.13178	0.65036	0.058145	0.038786	0.052393	0.081633	0.070951	0.049016	0.074221
Meth__cg03402876__KCNF1	0.028732	0.030195	0.33169	0.04606	0.018856	0.49079	0.027917	0.1954	0.021686	0.025337	0.041275	0.032113	0.12233	0.017762	0.027487	0.023716	0.03386	0.081247	0.017161	0.022493	0.045445	0.045004	0.042673	0.016701	0.31225	0.035929	0.047794	0.33932	0.039518	0.026753	0.013348	0.016941	0.0238	0.019132	0.035482	0.07043	0.02363	0.024147	0.026407
Meth__cg23127998__FLRT3	0.079739	0.092487	0.11202	0.20392	0.072741	0.090477	0.11037	0.87156	0.63779	0.13362	0.24182	0.31188	0.16497	0.07622	0.54869	0.15992	0.055315	0.16969	0.08278	0.097461	0.070376	0.3791	0.12093	0.050068	0.50643	0.1303	0.13986	0.13238	0.15482	0.11679	0.37536	0.13114	0.15232	0.055168	0.13945	0.15687	0.10389	0.12072	0.22705
Meth__cg06335814__FAM59A	0.055395	0.037912	0.09661	0.099529	0.38616	0.14121	0.060944	0.066709	0.083594	0.12536	0.050656	0.062509	0.11123	0.028364	0.10679	0.054208	0.061227	0.1159	0.041506	0.062643	0.057662	0.64652	0.067939	0.046462	0.076146	0.053274	0.10316	0.071605	0.072138	0.03899	0.032565	0.048214	0.21683	0.048606	0.14259	0.095053	0.048089	0.069964	0.10887
Meth__cg03856723__PRKACA	0.032447	0.65268	0.2998	0.77168	0.45647	0.15269	0.50155	0.10235	0.030987	0.3254	0.02183	0.77696	0.64144	0.4814	0.040245	0.11164	0.031434	0.23974	0.16736	0.65185	0.44084	0.70573	0.37741	0.31859	0.18741	0.59833	0.21288	0.36636	0.64016	0.027388	0.028534	0.21945	0.072468	0.091289	0.11185	0.034742	0.19896	0.30181	0.22329
Meth__cg26141626__GPR37	0.069955	0.074232	0.071011	0.069868	0.069555	0.61884	0.070005	0.073705	0.064394	0.084154	0.077871	0.066516	0.48326	0.063283	0.074726	0.067755	0.098354	0.079782	0.066261	0.06307	0.068803	0.065086	0.098071	0.07417	0.12615	0.058821	0.10636	0.12758	0.1105	0.076705	0.081172	0.091526	0.073667	0.074465	0.070149	0.072218	0.072787	0.067687	0.069336
Meth__cg02605634__WFDC10A	0.060182	0.047545	0.2121	0.67906	0.15634	0.17539	0.14257	0.32319	0.49013	0.23202	0.50355	0.26863	0.27054	0.041215	0.33969	0.2108	0.38458	0.32938	0.17542	0.16363	0.089258	0.88283	0.20047	0.089305	0.13041	0.14552	0.15638	0.18431	0.10515	0.070575	0.90283	0.33283	0.15351	0.084002	0.3173	0.13596	0.30662	0.21873	0.14834
Meth__cg13727946__MBD3L1	0.29112	0.13542	0.39667	0.13313	0.23732	0.056931	0.073897	0.81115	0.05253	0.089804	0.083489	0.49087	0.29048	0.057676	0.046713	0.25382	0.050654	0.12681	0.044584	0.087649	0.14572	0.065632	0.061402	0.060716	0.090807	0.096124	0.18396	0.19959	0.06445	0.069333	0.062346	0.069626	0.22846	0.068001	0.099892	0.15674	0.10339	0.12673	0.19229
Meth__cg19104072__B3GNT6	0.040641	0.039775	0.061881	0.046702	0.021737	0.64036	0.043097	0.055876	0.10372	0.036415	0.081569	0.029844	0.051255	0.021741	0.10504	0.03937	0.034995	0.052755	0.025489	0.022131	0.057984	0.039277	0.070274	0.028138	0.75813	0.050226	0.065678	0.059721	0.040948	0.029692	0.026233	0.022497	0.030297	0.026886	0.023951	0.0534	0.036231	0.02638	0.030384
Meth__cg04431054__LOC133619	0.13014	0.42601	0.3947	0.32714	0.094925	0.71329	0.064116	0.37348	0.34151	0.077172	0.76823	0.63801	0.69016	0.07347	0.24335	0.23004	0.33535	0.3555	0.076923	0.14598	0.075239	0.10104	0.27064	0.14602	0.2078	0.095205	0.13518	0.17908	0.33367	0.44825	0.76506	0.31688	0.23394	0.27573	0.28256	0.089081	0.068115	0.32013	0.17125
Meth__cg03548857__FFAR2	0.079875	0.087769	0.13936	0.080786	0.10593	0.77832	0.081151	0.817	0.11076	0.079142	0.84925	0.76767	0.50164	0.080051	0.1227	0.89507	0.94083	0.14705	0.086095	0.13614	0.15012	0.10788	0.28511	0.18836	0.69346	0.095972	0.10841	0.16752	0.099801	0.88278	0.49872	0.64525	0.2088	0.056999	0.22451	0.24822	0.083093	0.095078	0.076451
Meth__cg21908259__FKBP11	0.056052	0.93424	0.97112	0.082507	0.785	0.97115	0.049553	0.98345	0.98306	0.6772	0.092084	0.062123	0.95497	0.74392	0.97469	0.95902	0.048193	0.75609	0.043936	0.055737	0.064766	0.046264	0.97764	0.083364	0.95431	0.044301	0.080635	0.10646	0.50497	0.052578	0.058446	0.14368	0.98425	0.96863	0.69755	0.94251	0.78646	0.80961	0.97598
Meth__cg27446185__VTCN1	0.064035	0.07575	0.66634	0.13691	0.36496	0.066585	0.063648	0.46929	0.61385	0.083383	0.37938	0.71116	0.29433	0.042147	0.51467	0.18607	0.90075	0.40015	0.19673	0.4618	0.57115	0.90578	0.22643	0.080378	0.4642	0.16364	0.19023	0.18521	0.076313	0.048234	0.15368	0.34144	0.08575	0.15229	0.34561	0.080628	0.53039	0.050603	0.06785
Meth__cg07671976__TNFRSF18	0.023438	0.029112	0.95088	0.20998	0.15458	0.78962	0.16796	0.093435	0.045974	0.33999	0.19602	0.96989	0.9528	0.034142	0.1092	0.83571	0.17546	0.080972	0.031791	0.14134	0.63868	0.15042	0.95432	0.035064	0.72188	0.18904	0.031204	0.57155	0.044174	0.034851	0.017994	0.93951	0.54591	0.22246	0.88268	0.11124	0.032258	0.043893	0.056182
Meth__cg02490034__MEST	0.91046	0.020071	0.41802	0.36808	0.1682	0.94264	0.61667	0.41917	0.59036	0.050876	0.96047	0.35486	0.88477	0.015312	0.46239	0.95376	0.044961	0.91548	0.75198	0.026468	0.041906	0.45256	0.94508	0.067653	0.45716	0.076163	0.20426	0.088871	0.033684	0.96191	0.95949	0.50715	0.74798	0.025973	0.94739	0.90226	0.4295	0.18821	0.10297
Meth__cg15963417__PAH	0.14697	0.078877	0.091616	0.92213	0.055064	0.10638	0.46597	0.063465	0.28482	0.044465	0.45146	0.088165	0.38167	0.035421	0.20179	0.20184	0.063891	0.10837	0.041924	0.061297	0.047867	0.50728	0.079005	0.040359	0.32544	0.04574	0.077445	0.11132	0.12881	0.11704	0.048509	0.09583	0.73546	0.051777	0.63394	0.086293	0.043721	0.052594	0.32439
Meth__cg00647741__ZNF274	0.094048	0.087222	0.082217	0.095457	0.059116	0.63383	0.063288	0.093117	0.097075	0.066983	0.16908	0.15848	0.16266	0.04859	0.10147	0.14764	0.12414	0.1383	0.092489	0.066869	0.10134	0.10332	0.20274	0.083835	0.21875	0.088331	0.070678	0.14642	0.11726	0.07767	0.28892	0.16412	0.075439	0.057325	0.1078	0.15912	0.10994	0.10486	0.077823
Meth__cg10911660__ZNF585A	0.054552	0.05001	0.046297	0.11956	0.034181	0.043463	0.049872	0.95919	0.03542	0.050884	0.070128	0.074407	0.054154	0.031678	0.055477	0.054623	0.032237	0.0817	0.038691	0.047298	0.056301	0.037933	0.039131	0.034493	0.11851	0.047804	0.11154	0.12393	0.049372	0.041461	0.042719	0.039688	0.05045	0.032203	0.052418	0.28737	0.05135	0.050572	0.056634
Meth__cg01632825__CLTCL1	0.052195	0.034136	0.11934	0.059395	0.05443	0.11536	0.063969	0.27161	0.061623	0.058448	0.044103	0.18738	0.16808	0.035281	0.072569	0.15867	0.039357	0.11596	0.029883	0.080914	0.056042	0.20041	0.22799	0.049431	0.47931	0.05615	0.087987	0.39546	0.054338	0.038795	0.057096	0.053294	0.081685	0.034582	0.070344	0.082828	0.049573	0.055409	0.066195
Meth__cg19389852__TXNIP	0.13231	0.10742	0.13644	0.16075	0.090387	0.24217	0.12279	0.094132	0.8084	0.12219	0.17072	0.31131	0.21815	0.088692	0.68849	0.18534	0.2861	0.20385	0.14739	0.090392	0.08394	0.10023	0.21517	0.09037	0.18007	0.18245	0.16292	0.28249	0.14786	0.2072	0.21648	0.16245	0.13477	0.094552	0.13918	0.3132	0.092723	0.096135	0.099944
Meth__cg15264255__NPAL2	0.076617	0.073457	0.088746	0.072279	0.044141	0.40472	0.084265	0.085102	0.095423	0.051688	0.067571	0.15061	0.089942	0.037855	0.072951	0.075806	0.061328	0.12721	0.042439	0.043949	0.065566	0.073088	0.07071	0.046508	0.12706	0.063148	0.27418	0.0919	0.10612	0.087154	0.047086	0.095255	0.080453	0.058943	0.049272	0.088421	0.065584	0.070384	0.074681
Meth__cg01798589__STAC	0.40775	0.055888	0.33598	0.73801	0.17076	0.1859	0.5078	0.18959	0.17414	0.25612	0.49614	0.3848	0.37017	0.76253	0.10344	0.40438	0.098271	0.15934	0.19036	0.27297	0.26719	0.13715	0.17653	0.91251	0.07462	0.26199	0.092414	0.20794	0.090772	0.042413	0.39363	0.092184	0.46842	0.081425	0.10829	0.065069	0.12448	0.77931	0.38727
Meth__cg21431091__TMEM9	0.036762	0.029847	0.51488	0.74845	0.028524	0.3731	0.042777	0.11122	0.11452	0.1059	0.059976	0.074133	0.11844	0.022093	0.10834	0.048066	0.069113	0.058271	0.052273	0.055041	0.057435	0.055545	0.070026	0.030253	0.12126	0.093148	0.079901	0.096924	0.062935	0.031746	0.030242	0.048734	0.10888	0.058041	0.037882	0.10176	0.067038	0.035347	0.043149
Meth__cg12589433__AR	0.44381	0.027046	0.81131	0.04076	0.058053	0.052533	0.045763	0.46362	0.28693	0.056102	0.8656	0.94835	0.064918	0.031479	0.24679	0.81144	0.41988	0.2769	0.038885	0.046393	0.046603	0.36332	0.083511	0.58539	0.8606	0.039352	0.053199	0.51362	0.04685	0.4956	0.059393	0.058625	0.033684	0.036994	0.53319	0.079243	0.35938	0.058683	0.051816
Meth__cg20695587__TMPRSS11F	0.20238	0.12043	0.11328	0.11858	0.096742	0.16994	0.09214	0.57139	0.51044	0.12716	0.69178	0.22125	0.11706	0.086827	0.37464	0.80109	0.86621	0.21065	0.10669	0.097585	0.098436	0.15816	0.52217	0.19054	0.76667	0.10025	0.17517	0.15465	0.1725	0.66442	0.12962	0.18842	0.097376	0.086231	0.20968	0.17548	0.12786	0.138	0.093188
