Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg19586576__GJA7	0.37478	0.079222	0.050182	0.14902	0.065055	0.059649	0.48894	0.034191	0.057893	0.065835	0.057062	0.066527	0.083288	0.52537	0.0656	0.058015	0.049937	0.15354	0.04531	0.90986	0.89585	0.49588	0.061299	0.63074	0.85392	0.059534	0.17144	0.83192	0.18916	0.052065	0.047207	0.054728	0.075097	0.060338	0.80923	0.11115	0.091493	0.060062	0.052767
Meth__cg00834796__JAKMIP2	0.11782	0.08133	0.11525	0.60835	0.16274	0.052793	0.14758	0.23501	0.27857	0.11108	0.074826	0.042602	0.14269	0.052778	0.25722	0.10835	0.051934	0.18757	0.058279	0.078252	0.081812	0.29497	0.046137	0.27524	0.16433	0.16266	0.08658	0.16992	0.052296	0.027932	0.060415	0.06913	0.25003	0.034487	0.20255	0.091217	0.073985	0.15599	0.21936
Meth__cg22672790__GABRA6	0.89531	0.41649	0.11888	0.89311	0.64329	0.073862	0.77026	0.10743	0.83073	0.47545	0.65255	0.22912	0.25671	0.8454	0.70926	0.17284	0.14785	0.20888	0.11376	0.07695	0.64146	0.49186	0.072636	0.90288	0.11925	0.44467	0.1596	0.69858	0.1462	0.06827	0.28479	0.14758	0.92237	0.24375	0.068845	0.093436	0.095582	0.89679	0.82028
Meth__cg19526626__ZNF491	0.038095	0.035471	0.92124	0.046089	0.04077	0.041524	0.039081	0.9416	0.029364	0.051854	0.44122	0.040008	0.65944	0.02633	0.041835	0.31046	0.034394	0.087291	0.075061	0.66622	0.53799	0.039798	0.044781	0.030196	0.40968	0.041321	0.083384	0.86746	0.10855	0.034069	0.15073	0.13245	0.037736	0.1527	0.036814	0.076615	0.047654	0.048245	0.053435
Meth__cg20716119__CDH1	0.027922	0.52657	0.028157	0.021743	0.015933	0.88821	0.014987	0.024625	0.018791	0.016519	0.024481	0.028966	0.039747	0.029016	0.018619	0.018973	0.036232	0.037963	0.52687	0.014447	0.015382	0.019029	0.83611	0.021477	0.87884	0.020372	0.023849	0.031953	0.41542	0.07233	0.028719	0.67666	0.018107	0.030791	0.012799	0.02966	0.021808	0.020889	0.017048
Meth__cg12379775__LOC284739	0.038318	0.17606	0.69252	0.030781	0.026256	0.91262	0.029098	0.025901	0.016339	0.034562	0.76141	0.16723	0.37711	0.023934	0.016394	0.82612	0.12017	0.040558	0.040036	0.11433	0.13197	0.026806	0.96605	0.024887	0.89495	0.019316	0.04239	0.089805	0.0345	0.02222	0.099072	0.52765	0.1637	0.021481	0.037212	0.065443	0.026538	0.022424	0.029065
Meth__cg17471102__FUT3	0.059478	0.060576	0.055797	0.57666	0.25621	0.13819	0.3217	0.069551	0.10836	0.30272	0.039457	0.051667	0.06283	0.11298	0.083074	0.053543	0.067583	0.077479	0.077349	0.2988	0.3739	0.45629	0.16272	0.28111	0.088784	0.44367	0.087529	0.26743	0.10251	0.074708	0.058576	0.055757	0.074773	0.055085	0.045038	0.3677	0.57142	0.10895	0.19294
Meth__cg00275232__ZNF342	0.031245	0.034471	0.7953	0.045394	0.052821	0.80101	0.044311	0.046787	0.033056	0.044594	0.053148	0.077469	0.12549	0.034483	0.033401	0.97991	0.030112	0.039057	0.79469	0.040627	0.042466	0.035558	0.078734	0.028188	0.13538	0.052811	0.080534	0.1139	0.061898	0.02891	0.040676	0.070088	0.035127	0.022306	0.02493	0.17663	0.037485	0.03191	0.050843
Meth__cg04278702__HTR1E	0.01822	0.01493	0.86397	0.029327	0.019068	0.77828	0.026815	0.1188	0.015762	0.020482	0.80889	0.20069	0.078737	0.024449	0.017412	0.037994	0.032517	0.03657	0.016707	0.037852	0.021338	0.018885	0.054175	0.018809	0.65733	0.019827	0.032062	0.032751	0.033973	0.025747	0.023129	0.055758	0.014788	0.018641	0.11153	0.036141	0.021234	0.02421	0.024289
Meth__cg20305726__DEFB126	0.84553	0.067179	0.22207	0.39896	0.53729	0.12902	0.13963	0.70556	0.86661	0.2429	0.1684	0.222	0.34411	0.10959	0.64192	0.18573	0.34381	0.12055	0.11242	0.16332	0.17747	0.81303	0.082529	0.66084	0.1618	0.19259	0.17525	0.1859	0.095123	0.13698	0.16958	0.12035	0.85177	0.073516	0.19027	0.11168	0.20602	0.20741	0.19035
Meth__cg02998425__ADAM21	0.91957	0.022214	0.76409	0.87992	0.61775	0.060832	0.59729	0.96052	0.88027	0.34254	0.65188	0.48407	0.28164	0.037316	0.54179	0.43903	0.74457	0.072522	0.041828	0.14546	0.33397	0.92567	0.03813	0.94117	0.0625	0.22864	0.034629	0.2955	0.058077	0.14016	0.24169	0.031694	0.77112	0.046882	0.36878	0.023889	0.51482	0.55082	0.31261
Meth__cg02868123__REGL	0.9374	0.020571	0.064967	0.92329	0.034426	0.098351	0.83298	0.0081173	0.91322	0.14209	0.91277	0.20443	0.17409	0.47605	0.60442	0.066798	0.2637	0.052942	0.022113	0.029324	0.16588	0.36231	0.095724	0.79629	0.12633	0.13711	0.039633	0.73383	0.051827	0.15782	0.51022	0.13924	0.80554	0.022377	0.27341	0.096722	0.069209	0.44819	0.18183
Meth__cg14893163__PCDH17	0.045455	0.047338	0.9101	0.045735	0.031872	0.44623	0.044314	0.93426	0.040577	0.057161	0.5305	0.29406	0.2872	0.047858	0.042561	0.03438	0.042222	0.081476	0.044779	0.056453	0.042776	0.050843	0.054891	0.040363	0.79018	0.048659	0.07331	0.091323	0.091459	0.88686	0.058657	0.050878	0.042762	0.037909	0.7551	0.11361	0.049952	0.050943	0.050975
Meth__cg21017752__PPP1R3C	0.062891	0.84586	0.92632	0.062788	0.1733	0.42773	0.052405	0.95216	0.070903	0.063672	0.91183	0.079659	0.90691	0.061193	0.079288	0.91701	0.04872	0.13006	0.50663	0.064438	0.063859	0.66878	0.55579	0.049484	0.46912	0.075257	0.087089	0.15987	0.18536	0.053291	0.07328	0.065261	0.28499	0.097953	0.73847	0.13557	0.14338	0.59069	0.84812
Meth__cg15454483__SNX12	0.30552	0.019803	0.037469	0.027402	0.17083	0.026496	0.028871	0.023288	0.36497	0.025424	0.027585	0.040206	0.048387	0.057567	0.31406	0.074434	0.31162	0.2159	0.03084	0.028884	0.026258	0.40736	0.13189	0.33374	0.042006	0.036334	0.12886	0.24661	0.37822	0.030931	0.023733	0.036351	0.02867	0.021496	0.18007	0.066589	0.32827	0.038526	0.032179
Meth__cg03875678__GZMB	0.76693	0.13995	0.55584	0.79379	0.76556	0.074159	0.60506	0.1557	0.50367	0.20271	0.6396	0.16981	0.36327	0.20162	0.34033	0.1604	0.11576	0.52789	0.10683	0.40727	0.41202	0.79602	0.13651	0.52536	0.10648	0.47075	0.16153	0.23757	0.22491	0.11012	0.17575	0.13672	0.83824	0.079908	0.31111	0.29551	0.10679	0.59986	0.614
Meth__cg16534233__FAM80A	0.052849	0.057807	0.59088	0.048013	0.033276	0.077058	0.054087	0.076459	0.037381	0.053194	0.22323	0.03834	0.48308	0.028922	0.046003	0.035899	0.048911	0.090006	0.29266	0.031473	0.045569	0.036507	0.052943	0.042283	0.59876	0.044994	0.11406	0.059681	0.072399	0.039255	0.058894	0.40565	0.029094	0.049526	0.062574	0.099038	0.042913	0.050687	0.064749
Meth__cg09045681__TCF19	0.24851	0.21336	0.8236	0.95437	0.86156	0.24607	0.84454	0.067063	0.9305	0.8799	0.095432	0.94513	0.64136	0.81622	0.89156	0.065584	0.047587	0.12895	0.04877	0.93211	0.9108	0.87905	0.082328	0.9096	0.057589	0.69016	0.079724	0.073402	0.34174	0.045522	0.037704	0.06237	0.87199	0.11443	0.046234	0.18282	0.90576	0.41833	0.22328
Meth__cg21142188__ATP7A	0.53124	0.063409	0.065334	0.066372	0.20052	0.057715	0.064128	0.51713	0.48941	0.065297	0.067199	0.055533	0.092699	0.63928	0.46353	0.44246	0.47781	0.267	0.048443	0.079778	0.061685	0.52309	0.070336	0.53207	0.15704	0.061533	0.28332	0.4549	0.35044	0.057807	0.05303	0.3185	0.057656	0.043566	0.42434	0.094283	0.53908	0.41943	0.056569
Meth__cg19844287__MOCS2	0.040971	0.053139	0.081658	0.11938	0.037493	0.026809	0.036366	0.02999	0.082857	0.041407	0.029595	0.032381	0.061471	0.040122	0.088969	0.036558	0.02728	0.064241	0.026467	0.027194	0.035115	0.3184	0.061924	0.11187	0.049616	0.065383	0.034788	0.056881	0.074476	0.032687	0.046396	0.028047	0.079148	0.033813	0.048176	0.081263	0.041064	0.033587	0.051624
Meth__cg15839448__SFRP1	0.93665	0.040289	0.50895	0.95046	0.82839	0.48204	0.88949	0.069652	0.35486	0.41397	0.039626	0.023471	0.8973	0.97102	0.35347	0.03766	0.068033	0.094424	0.15602	0.92556	0.86369	0.82738	0.042198	0.94446	0.92812	0.81265	0.1345	0.88663	0.18841	0.74017	0.029358	0.56523	0.076396	0.036109	0.9355	0.53521	0.93675	0.69931	0.69443
Meth__cg03776060__C9orf58	0.045382	0.046378	0.081998	0.036514	0.030119	0.92404	0.039937	0.058698	0.027848	0.039395	0.045256	0.053511	0.11436	0.026078	0.033543	0.046413	0.35297	0.096361	0.047987	0.032177	0.040356	0.045312	0.93071	0.083584	0.66825	0.034721	0.063578	0.073022	0.07968	0.43677	0.31268	0.78437	0.030565	0.031347	0.033722	0.044254	0.040982	0.041817	0.036871
Meth__cg13599477__NET1	0.063484	0.063019	0.14764	0.073501	0.032983	0.31483	0.087093	0.034529	0.036085	0.057872	0.68387	0.12439	0.48141	0.31156	0.14524	0.0527	0.032024	0.10814	0.91499	0.2705	0.051402	0.063076	0.75352	0.052514	0.092577	0.047207	0.10117	0.50895	0.084677	0.9369	0.04576	0.089041	0.033168	0.050209	0.058292	0.084853	0.070337	0.77298	0.83308
Meth__cg01599709__HBEGF	0.29577	0.61804	0.11533	0.96103	0.92748	0.04194	0.78573	0.30018	0.047499	0.91637	0.066651	0.24879	0.90121	0.052096	0.23196	0.07229	0.049297	0.11704	0.040864	0.84302	0.93201	0.8416	0.17806	0.57214	0.058901	0.10289	0.096518	0.91059	0.50592	0.041271	0.039621	0.048337	0.87123	0.094189	0.91973	0.095479	0.45584	0.63075	0.89925
Meth__cg09423836__NUP54	0.041644	0.031988	0.067687	0.10518	0.061416	0.041167	0.049745	0.31063	0.3921	0.054514	0.034738	0.20281	0.11093	0.030371	0.34773	0.0457	0.066653	0.075006	0.041815	0.049592	0.18047	0.21449	0.068518	0.19789	0.12224	0.21322	0.072037	0.35902	0.095864	0.025967	0.033925	0.036483	0.073653	0.044804	0.0729	0.20567	0.32643	0.046276	0.033933
Meth__cg14070162__PTRF	0.0855	0.27762	0.08891	0.94841	0.94611	0.062074	0.46719	0.06051	0.098137	0.55734	0.079545	0.10158	0.58804	0.40277	0.09584	0.74082	0.061913	0.090011	0.08066	0.43357	0.47552	0.92706	0.089991	0.94012	0.10348	0.80192	0.13576	0.12882	0.48775	0.078004	0.068745	0.076582	0.70598	0.098634	0.82646	0.11525	0.6201	0.65135	0.80033
Meth__cg23043245__PACSIN1	0.10604	0.39894	0.066006	0.23683	0.097404	0.87053	0.20087	0.7753	0.0815	0.11653	0.83579	0.32098	0.74439	0.075942	0.091923	0.57078	0.13206	0.22747	0.24129	0.53375	0.14394	0.19665	0.8777	0.13592	0.84703	0.095973	0.12243	0.30105	0.50857	0.69998	0.35531	0.29351	0.77511	0.069297	0.88876	0.2289	0.12467	0.59248	0.29937
Meth__cg00105253__NUDT14	0.051858	0.050274	0.048915	0.18876	0.044749	0.072745	0.052332	0.033378	0.053236	0.078517	0.041672	0.26043	0.042673	0.038698	0.052408	0.048154	0.044478	0.083333	0.032647	0.038572	0.055229	0.2582	0.048796	0.05582	0.060703	0.10507	0.04577	0.070536	0.075732	0.044124	0.035238	0.045977	0.028202	0.054337	0.070107	0.032022	0.061714	0.043568	0.046191
Meth__cg23815845__ARHGEF5	0.01908	0.018252	0.032457	0.032017	0.016705	0.63352	0.022059	0.035141	0.021825	0.02257	0.020534	0.029756	0.043231	0.021796	0.029728	0.19029	0.038138	0.065235	0.02457	0.02613	0.032922	0.027856	0.093376	0.022039	0.59579	0.028056	0.040764	0.039187	0.025036	0.094531	0.04581	0.25862	0.03163	0.033061	0.045095	0.049661	0.027504	0.035787	0.035411
Meth__cg04431054__LOC133619	0.13014	0.42601	0.3947	0.32714	0.094925	0.71329	0.064116	0.37348	0.34151	0.077172	0.76823	0.63801	0.69016	0.07347	0.24335	0.23004	0.33535	0.3555	0.076923	0.14598	0.075239	0.10104	0.27064	0.14602	0.2078	0.095205	0.13518	0.17908	0.33367	0.44825	0.76506	0.31688	0.23394	0.27573	0.28256	0.089081	0.068115	0.32013	0.17125
Meth__cg24170090__M-RIP	0.035817	0.0313	0.044419	0.19052	0.092274	0.043595	0.071599	0.031917	0.054953	0.045285	0.038142	0.06488	0.073655	0.047185	0.052639	0.041076	0.060625	0.064335	0.02854	0.13944	0.062084	0.26646	0.037193	0.095876	0.042868	0.42561	0.044701	0.12571	0.067738	0.02416	0.019501	0.037324	0.1204	0.05377	0.030761	0.076762	0.044182	0.06564	0.064193
Meth__cg02905245__URB	0.62038	0.090416	0.066201	0.68199	0.44374	0.069683	0.49587	0.58756	0.69129	0.11815	0.087965	0.067894	0.54506	0.072417	0.53895	0.084349	0.091989	0.10616	0.10085	0.19756	0.22478	0.40206	0.093332	0.075363	0.1314	0.29132	0.16941	0.59467	0.1586	0.070355	0.0825	0.088281	0.81744	0.30195	0.3781	0.12396	0.61983	0.55223	0.57352
Meth__cg08185661__SYT9	0.046786	0.028492	0.94487	0.059991	0.021447	0.92144	0.037173	0.59523	0.025866	0.034102	0.97	0.21236	0.88602	0.030623	0.02567	0.046632	0.57775	0.0678	0.29544	0.53527	0.047994	0.52128	0.18255	0.028404	0.90706	0.031756	0.034397	0.71407	0.037266	0.041872	0.076466	0.56446	0.025697	0.026636	0.12501	0.13957	0.025744	0.025164	0.088372
Meth__cg14166009__HKR1	0.095361	0.34495	0.93104	0.099768	0.066724	0.9424	0.16747	0.96234	0.53119	0.22867	0.13539	0.43737	0.59846	0.066569	0.45573	0.06789	0.69719	0.12856	0.36033	0.94013	0.33168	0.079024	0.11461	0.14215	0.89951	0.445	0.27628	0.087438	0.072596	0.14466	0.10048	0.61053	0.39191	0.13579	0.10133	0.4946	0.092653	0.64182	0.7991
Meth__cg00890257__DEGS2	0.036081	0.031748	0.8652	0.035831	0.025889	0.95042	0.040683	0.048854	0.025988	0.037979	0.95392	0.085079	0.34779	0.021835	0.025783	0.047133	0.056367	0.11488	0.81643	0.03047	0.034024	0.044908	0.040714	0.02438	0.94248	0.034897	0.047244	0.09694	0.052733	0.039111	0.0368	0.050968	0.026805	0.02638	0.022949	0.1333	0.038124	0.029955	0.033008
Meth__cg17833578__LRRC21	0.48064	0.15812	0.60623	0.80821	0.63318	0.041656	0.30853	0.61712	0.3676	0.15505	0.8649	0.15877	0.15928	0.039903	0.25862	0.22835	0.47329	0.10281	0.058194	0.40999	0.4093	0.38024	0.10246	0.8766	0.077341	0.2419	0.040465	0.24291	0.18328	0.067787	0.07058	0.060477	0.25087	0.048521	0.090394	0.12187	0.76455	0.12924	0.13291
Meth__cg02452985__BCL11B	0.81308	0.027594	0.032549	0.046263	0.34472	0.72425	0.15759	0.032977	0.060864	0.67981	0.41718	0.022392	0.025311	0.096774	0.060287	0.017118	0.019093	0.069913	0.040412	0.019595	0.52589	0.7387	0.023281	0.46509	0.94083	0.022065	0.027068	0.97759	0.047302	0.015566	0.015846	0.033887	0.017209	0.020481	0.98635	0.62255	0.72156	0.021517	0.02365
Meth__cg14892037__SNX12	0.39855	0.024263	0.067465	0.059318	0.28255	0.045472	0.042957	0.043643	0.17732	0.048427	0.041643	0.052388	0.073428	0.25693	0.19416	0.3317	0.37694	0.24467	0.058431	0.062694	0.056525	0.30712	0.11529	0.44262	0.10311	0.061037	0.33152	0.33577	0.2009	0.047804	0.030499	0.26864	0.050143	0.036426	0.30654	0.18422	0.23028	0.15174	0.042546
Meth__cg10135717__ADAMTS17	0.080965	0.12094	0.19773	0.18668	0.094598	0.40651	0.10733	0.53519	0.091775	0.099123	0.39317	0.29238	0.3454	0.081458	0.10809	0.38523	0.11609	0.15551	0.50714	0.40204	0.14394	0.13871	0.17673	0.11095	0.58185	0.29258	0.10983	0.64052	0.11707	0.88096	0.077001	0.10749	0.27423	0.13868	0.26049	0.13214	0.085731	0.18025	0.19658
Meth__cg02849695__CCDC19	0.03696	0.044498	0.054146	0.044958	0.038323	0.96989	0.039678	0.74973	0.040082	0.058451	0.066084	0.080697	0.062919	0.030175	0.047777	0.050932	0.94473	0.07746	0.44781	0.041336	0.061758	0.05005	0.92494	0.027752	0.095631	0.071132	0.15041	0.076439	0.06606	0.28093	0.053785	0.95477	0.040532	0.042209	0.034612	0.099887	0.070497	0.042971	0.046635
Meth__cg14191360__MET	0.074269	0.079447	0.065628	0.23731	0.3502	0.098274	0.29223	0.0907	0.087811	0.24633	0.061253	0.15179	0.15869	0.15742	0.088577	0.06649	0.069356	0.17442	0.65138	0.20591	0.10988	0.68728	0.078171	0.089577	0.11971	0.12666	0.11876	0.41116	0.29776	0.078853	0.05694	0.10438	0.19202	0.059483	0.52356	0.13509	0.31882	0.10881	0.19243
Meth__cg25583174__FGF2	0.86374	0.050741	0.93019	0.67454	0.31292	0.054957	0.92587	0.062661	0.072349	0.059154	0.053579	0.067269	0.91654	0.93646	0.063373	0.066831	0.066763	0.098528	0.042283	0.93319	0.93107	0.33131	0.055539	0.53414	0.88136	0.93129	0.085882	0.85196	0.16246	0.056818	0.095276	0.035323	0.91474	0.046676	0.93994	0.86991	0.69382	0.08437	0.2352
Meth__cg18507125__RPL36A	0.6717	0.055018	0.068625	0.069158	0.21535	0.062476	0.06977	0.58053	0.50698	0.74497	0.052179	0.038244	0.066554	0.064435	0.44053	0.64943	0.67022	0.11576	0.066516	0.056867	0.053979	0.65908	0.077775	0.60033	0.094055	0.066942	0.22966	0.51158	0.098505	0.055095	0.064622	0.3052	0.04522	0.061027	0.32553	0.09426	0.69201	0.065532	0.072284
Meth__cg02838492__KIF12	0.036195	0.063233	0.96731	0.61455	0.048227	0.96852	0.052254	0.96362	0.92896	0.042802	0.95791	0.92256	0.94723	0.068182	0.75667	0.95485	0.97149	0.51175	0.96503	0.31506	0.58426	0.2093	0.7132	0.1275	0.91032	0.05071	0.052868	0.94632	0.14717	0.6588	0.97778	0.96632	0.23819	0.051838	0.028466	0.064142	0.07434	0.74537	0.13824
Meth__cg23613317__LARP1	0.072952	0.096369	0.7824	0.13242	0.082979	0.88962	0.086897	0.91516	0.43626	0.073621	0.88792	0.602	0.72989	0.10704	0.39995	0.41386	0.89715	0.39357	0.69157	0.083825	0.097112	0.080109	0.89771	0.090634	0.81449	0.080833	0.14807	0.18438	0.16238	0.88573	0.11466	0.62775	0.12875	0.062958	0.077075	0.13003	0.079965	0.084131	0.098184
Meth__cg27513764__EFCAB3	0.13327	0.10507	0.48295	0.752	0.77174	0.11785	0.48836	0.42416	0.42544	0.66018	0.10747	0.25763	0.4309	0.048188	0.36635	0.47842	0.76249	0.16384	0.087805	0.50367	0.38592	0.87314	0.057079	0.40452	0.27508	0.33272	0.15765	0.089259	0.20961	0.063388	0.11983	0.12434	0.80139	0.062529	0.39599	0.059429	0.16699	0.20509	0.15379
Meth__cg22155248__TAPBPL	0.073721	0.77379	0.65304	0.076622	0.075858	0.85085	0.42446	0.12346	0.084006	0.12219	0.083322	0.078253	0.76807	0.096331	0.089965	0.7318	0.086836	0.16227	0.075643	0.56588	0.12621	0.062661	0.10953	0.074634	0.14823	0.06617	0.17979	0.17348	0.62713	0.35593	0.28339	0.14587	0.10212	0.092512	0.67116	0.19446	0.12456	0.32294	0.67451
Meth__cg08965337__RAP2C	0.54944	0.075845	0.071493	0.19824	0.29022	0.054277	0.12484	0.23966	0.06341	0.65802	0.084918	0.076799	0.15242	0.33796	0.066991	0.23883	0.50409	0.17133	0.12095	0.078254	0.082288	0.48145	0.076349	0.42832	0.13831	0.15813	0.13845	0.28923	0.14542	0.65859	0.078954	0.10256	0.16236	0.044002	0.10814	0.14076	0.64515	0.19634	0.088588
Meth__cg24751129__GNMT	0.043883	0.032461	0.0557	0.03855	0.043119	0.97311	0.060176	0.64365	0.036655	0.054782	0.94092	0.59977	0.44173	0.029946	0.048643	0.23701	0.9499	0.097011	0.95368	0.2285	0.084266	0.11061	0.96769	0.072045	0.93344	0.046872	0.061993	0.13716	0.104	0.89644	0.32309	0.96014	0.17536	0.034706	0.10769	0.099678	0.046854	0.045469	0.059799
Meth__cg20253551__ESR1	0.038194	0.045622	0.045402	0.052452	0.048181	0.81527	0.050579	0.43592	0.0409	0.036031	0.48233	0.091914	0.10971	0.034985	0.03445	0.061861	0.079066	0.096859	0.053457	0.5357	0.037001	0.038462	0.076225	0.039366	0.7376	0.042256	0.044232	0.093572	0.059387	0.031262	0.031851	0.04878	0.038433	0.039885	0.041446	0.092548	0.029432	0.044032	0.17453
Meth__cg01437411__ATN1	0.24294	0.20949	0.81932	0.61202	0.55208	0.21421	0.53664	0.29446	0.094225	0.30899	0.032166	0.17033	0.67576	0.17507	0.15518	0.12493	0.13705	0.1597	0.044494	0.31951	0.63497	0.55034	0.1277	0.25604	0.085985	0.71026	0.26763	0.13082	0.57682	0.03832	0.059741	0.059684	0.38905	0.3921	0.66095	0.079473	0.14546	0.10251	0.066446
Meth__cg04862249__ZFP3	0.064877	0.30501	0.039111	0.088223	0.048406	0.21954	0.042704	0.16672	0.043992	0.035163	0.30098	0.47627	0.70077	0.023653	0.047335	0.041309	0.03038	0.08083	0.077763	0.042876	0.030413	0.034086	0.060816	0.040932	0.82049	0.050864	0.063844	0.10145	0.070232	0.040543	0.033925	0.87469	0.040536	0.035356	0.20328	0.05992	0.032366	0.77345	0.75479
Meth__cg07789083__GPRC5C	0.036872	0.059097	0.05759	0.040527	0.032972	0.94627	0.041848	0.69508	0.068327	0.039228	0.52834	0.3652	0.086113	0.040011	0.07834	0.7122	0.032472	0.12302	0.51863	0.032038	0.049625	0.039388	0.050345	0.033305	0.081592	0.040346	0.10121	0.067548	0.14632	0.32297	0.034282	0.30609	0.038958	0.035084	0.028723	0.074135	0.051731	0.031423	0.04203
Meth__cg00121640__ASTN2	0.05728	0.046987	0.35661	0.061001	0.045876	0.47682	0.066354	0.45965	0.048248	0.069065	0.23746	0.26397	0.1686	0.056293	0.058457	0.23159	0.11175	0.07346	0.052418	0.14659	0.06326	0.056571	0.074806	0.062655	0.48478	0.055438	0.068129	0.13411	0.061688	0.061738	0.065167	0.067239	0.063453	0.07297	0.19914	0.081791	0.059246	0.054147	0.062521
Meth__cg02148642__RGPD5	0.047038	0.052133	0.36705	0.074948	0.04214	0.4156	0.049399	0.93915	0.074606	0.057009	0.46876	0.83769	0.14478	0.031388	0.057361	0.62842	0.91727	0.1211	0.039891	0.048855	0.045611	0.035336	0.79238	0.036592	0.094608	0.062094	0.063778	0.15407	0.051945	0.41524	0.4516	0.058225	0.058815	0.027872	0.049631	0.21311	0.03454	0.050371	0.0529
Meth__cg20143092__CD44	0.16043	0.13835	0.2978	0.73874	0.76383	0.13215	0.91294	0.077751	0.71146	0.088204	0.085008	0.3599	0.23973	0.085929	0.76338	0.074611	0.062924	0.18547	0.07369	0.58463	0.15737	0.16771	0.10082	0.37042	0.11951	0.15348	0.094381	0.74589	0.10348	0.063107	0.09857	0.056797	0.94037	0.18214	0.75992	0.055487	0.51858	0.24624	0.86917
Meth__cg04513422__LOC283487	0.49463	0.12456	0.044338	0.65108	0.83539	0.049121	0.85199	0.1521	0.057214	0.8543	0.84342	0.22335	0.36535	0.43123	0.065228	0.058811	0.059166	0.20007	0.029201	0.63988	0.62284	0.055704	0.035941	0.49689	0.10028	0.51746	0.065162	0.81037	0.15542	0.038551	0.051638	0.047799	0.83531	0.12228	0.84775	0.75645	0.77443	0.73714	0.82718
Meth__cg03330678__SEPT9	0.94195	0.7513	0.92863	0.90024	0.86398	0.037271	0.93816	0.029152	0.038541	0.95694	0.02607	0.33304	0.92448	0.97745	0.28215	0.031781	0.027492	0.053683	0.03788	0.95468	0.95004	0.96242	0.033408	0.95689	0.04878	0.94657	0.049175	0.90537	0.047145	0.36795	0.032952	0.028824	0.91086	0.91699	0.9582	0.86812	0.95833	0.92177	0.95893
Meth__cg17327492__FSHR	0.85778	0.073968	0.087462	0.87912	0.71675	0.089003	0.83817	0.84821	0.86175	0.28692	0.68529	0.093849	0.32314	0.7453	0.63239	0.35796	0.83475	0.38181	0.13535	0.061077	0.09776	0.87542	0.17872	0.8498	0.092186	0.49684	0.1886	0.55206	0.12072	0.85142	0.81418	0.12245	0.85878	0.067797	0.098994	0.19494	0.084184	0.53933	0.50964
Meth__cg00840403__CHST4	0.68798	0.13743	0.64635	0.59808	0.72164	0.17181	0.29794	0.3626	0.13456	0.39528	0.29915	0.15736	0.72158	0.080954	0.15335	0.2376	0.089323	0.11359	0.1217	0.064861	0.3702	0.77542	0.10685	0.72535	0.12549	0.42741	0.14759	0.43117	0.24417	0.10142	0.10629	0.12731	0.81555	0.0714	0.37496	0.2194	0.7805	0.36761	0.39253
Meth__cg11277126__TRPC4AP	0.30289	0.087517	0.12372	0.44624	0.22811	0.78252	0.29128	0.04296	0.56295	0.27113	0.04158	0.050766	0.14513	0.23796	0.36974	0.053482	0.12715	0.16172	0.052772	0.19142	0.16469	0.45197	0.11806	0.37763	0.061186	0.25411	0.15735	0.064025	0.087562	0.18368	0.031603	0.04048	0.68496	0.12658	0.58642	0.4985	0.39588	0.45499	0.71864
Meth__cg14696820__LCE1A	0.78181	0.054517	0.65093	0.80997	0.81211	0.070148	0.52188	0.52887	0.48598	0.34674	0.20579	0.60197	0.56735	0.022814	0.40042	0.12982	0.48675	0.073207	0.032323	0.38814	0.58376	0.17347	0.051905	0.71334	0.10847	0.63104	0.14728	0.30099	0.11369	0.061383	0.055471	0.047187	0.76557	0.060401	0.41672	0.28441	0.71889	0.53258	0.65508
Meth__cg12966875__SLPI	0.052278	0.039292	0.037589	0.91018	0.79246	0.27961	0.77399	0.098799	0.060396	0.67407	0.029105	0.028931	0.055931	0.074074	0.045047	0.075608	0.025601	0.060557	0.046577	0.44432	0.47454	0.94492	0.12673	0.15699	0.11416	0.7246	0.49931	0.81111	0.07162	0.041263	0.036019	0.065029	0.90971	0.036485	0.16228	0.047146	0.20003	0.18924	0.2103
Meth__cg08694544__RTBDN	0.049532	0.027052	0.12025	0.15248	0.041839	0.95289	0.039985	0.31554	0.040817	0.039096	0.95576	0.14016	0.6576	0.028039	0.035368	0.95327	0.20931	0.075276	0.57891	0.93843	0.67345	0.028109	0.61738	0.092084	0.87976	0.35618	0.099688	0.29328	0.068337	0.1977	0.050178	0.42597	0.026429	0.025366	0.034106	0.042676	0.041423	0.061834	0.0432
Meth__cg22585988__PVRL4	0.026399	0.015309	0.036963	0.019419	0.016055	0.95734	0.0235	0.017342	0.014845	0.01694	0.88553	0.019854	0.03884	0.013904	0.018761	0.061356	0.95308	0.026903	0.74041	0.024257	0.019638	0.021504	0.94787	0.015416	0.96822	0.03107	0.039588	0.031959	0.024859	0.93885	0.019266	0.93054	0.015303	0.019277	0.016235	0.046166	0.02521	0.022484	0.018927
