Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg13959523__CHST8	0.85996	0.039573	0.51275	0.049191	0.036595	0.18927	0.46472	0.70799	0.06745	0.037418	0.81051	0.18785	0.10946	0.028494	0.079053	0.14281	0.098226	0.10588	0.03743	0.04191	0.12565	0.87329	0.13663	0.059168	0.44803	0.039927	0.075756	0.71441	0.034727	0.033522	0.038504	0.056647	0.040469	0.030749	0.29026	0.094459	0.54091	0.51636	0.36706
Meth__cg04238548__FLJ20298	0.46691	0.041859	0.038423	0.073058	0.03791	0.044679	0.048971	0.44428	0.051016	0.108	0.042706	0.046683	0.086725	0.033165	0.060996	0.51606	0.38035	0.19084	0.045942	0.040428	0.035625	0.50728	0.09217	0.46407	0.065366	0.047838	0.40835	0.36473	0.060579	0.041252	0.02623	0.12255	0.035756	0.040551	0.25187	0.09586	0.60525	0.41324	0.039222
Meth__cg22136753__CSRP2BP	0.064948	0.16367	0.07244	0.065169	0.05074	0.85064	0.057402	0.13655	0.048869	0.063526	0.054964	0.073171	0.48746	0.050566	0.053618	0.2502	0.23228	0.11372	0.0396	0.059929	0.061021	0.52522	0.29748	0.043016	0.78357	0.10287	0.090592	0.083261	0.10363	0.052823	0.46246	0.37905	0.38374	0.044148	0.13478	0.032714	0.065922	0.08038	0.3179
Meth__cg25316166__USP11	0.50315	0.53652	0.065744	0.045621	0.39904	0.039553	0.049745	0.0493	0.48978	0.07164	0.044038	0.044247	0.068786	0.76587	0.47391	0.42317	0.048336	0.61866	0.03082	0.041773	0.044233	0.49398	0.35509	0.45884	0.066789	0.034681	0.61232	0.35375	0.50449	0.030663	0.046168	0.037967	0.058039	0.041071	0.069736	0.10788	0.40983	0.29096	0.042262
Meth__cg05380570__ARHGEF10L	0.094277	0.066858	0.079588	0.065358	0.0583	0.13378	0.06232	0.89903	0.051035	0.085838	0.060125	0.052582	0.10138	0.050161	0.061777	0.081612	0.069656	0.092708	0.035455	0.077854	0.05322	0.063114	0.063931	0.061949	0.071385	0.059036	0.068278	0.10595	0.08199	0.032433	0.037362	0.044014	0.07138	0.023828	0.051863	0.11988	0.091571	0.04829	0.049162
Meth__cg25283297__GNAS	0.21703	0.11224	0.90538	0.11785	0.091695	0.81152	0.13305	0.21661	0.098309	0.11739	0.16448	0.0896	0.41089	0.36374	0.12731	0.4903	0.5157	0.15834	0.19554	0.13158	0.32177	0.77067	0.71118	0.1397	0.9301	0.12912	0.15728	0.14191	0.15027	0.13977	0.16212	0.23268	0.097465	0.13176	0.1735	0.17283	0.1113	0.72894	0.68758
Meth__cg12382941__SYTL4	0.56277	0.036011	0.051901	0.047182	0.029528	0.44816	0.063498	0.39382	0.046608	0.062074	0.16816	0.039939	0.072503	0.028612	0.046519	0.43737	0.049352	0.075567	0.043508	0.069521	0.042474	0.49344	0.18664	0.46356	0.053155	0.039906	0.085558	0.48227	0.071126	0.03331	0.03312	0.07479	0.038105	0.029955	0.32928	0.043469	0.54039	0.060477	0.040318
Meth__cg10076009__SMARCA1	0.62257	0.081307	0.075892	0.081633	0.40317	0.051164	0.092926	0.44971	0.077124	0.11336	0.084743	0.04067	0.14422	0.79256	0.085546	0.082291	0.43205	0.28209	0.080137	0.080385	0.078692	0.59826	0.063281	0.55948	0.19191	0.093854	0.40441	0.45206	0.10859	0.057078	0.051659	0.60436	0.089814	0.059319	0.26658	0.117	0.67125	0.079944	0.090069
Meth__cg07380496__MAP1B	0.040909	0.035984	0.036589	0.026665	0.02504	0.63371	0.66931	0.026161	0.023987	0.02926	0.048742	0.029958	0.059384	0.016778	0.032179	0.037514	0.020423	0.062697	0.020917	0.025552	0.032913	0.032084	0.032936	0.035255	0.067286	0.025861	0.090181	0.33518	0.051107	0.030177	0.034867	0.020108	0.026445	0.017401	0.19697	0.3171	0.036016	0.031639	0.031718
Meth__cg19618706__BGN	0.46813	0.06215	0.24709	0.31038	0.067208	0.52391	0.074185	0.46734	0.060785	0.067539	0.061614	0.23482	0.64369	0.042416	0.062969	0.29525	0.095994	0.12852	0.073398	0.13022	0.47631	0.19607	0.52238	0.31049	0.30428	0.068514	0.31467	0.2012	0.0838	0.076713	0.05015	0.11131	0.59	0.062128	0.61072	0.26451	0.42851	0.066941	0.13911
Meth__cg00056767__FLJ38725	0.043222	0.86182	0.092365	0.055534	0.044171	0.035868	0.32033	0.058656	0.039434	0.059259	0.035885	0.035863	0.07421	0.04176	0.16028	0.032799	0.034174	0.071102	0.039911	0.026452	0.057003	0.91157	0.066414	0.25675	0.094286	0.044154	0.043264	0.074117	0.62688	0.03006	0.031114	0.027691	0.67903	0.028038	0.90522	0.37795	0.03793	0.047997	0.061437
Meth__cg13928116__AFF2	0.52356	0.030033	0.47932	0.038056	0.25912	0.51793	0.045032	0.26772	0.021888	0.50084	0.043863	0.036919	0.39331	0.41354	0.024429	0.44343	0.67912	0.10873	0.026619	0.031751	0.029609	0.46283	0.22837	0.49103	0.86801	0.042207	0.28641	0.95035	0.063954	0.21179	0.018991	0.16938	0.018237	0.023956	0.79351	0.051751	0.60996	0.13793	0.036067
Meth__cg06659128__TMLHE	0.14781	0.18596	0.056131	0.059871	0.2368	0.048365	0.42966	0.55131	0.049165	0.047611	0.051343	0.044203	0.073135	0.23238	0.14463	0.066249	0.32084	0.083865	0.044344	0.038144	0.052428	0.22536	0.054815	0.44761	0.27706	0.28572	0.07622	0.30655	0.14783	0.056996	0.038613	0.057604	0.29489	0.053056	0.52212	0.070456	0.47992	0.51227	0.47187
Meth__cg25476145__GALT	0.043161	0.029937	0.040819	0.060951	0.032658	0.024259	0.03857	0.23688	0.024832	0.029089	0.041814	0.018168	0.084278	0.035759	0.040768	0.054908	0.027466	0.055128	0.022303	0.031965	0.042205	0.073693	0.061921	0.035249	0.039451	0.031816	0.065057	0.063822	0.051685	0.027021	0.025685	0.46662	0.032473	0.022887	0.026004	0.053909	0.057255	0.030144	0.030092
Meth__cg07312445__FLJ14001	0.12145	0.031898	0.048765	0.046454	0.029399	0.38234	0.22158	0.048904	0.032397	0.042039	0.057791	0.054666	0.11467	0.031818	0.047518	0.038858	0.033304	0.1259	0.039612	0.034854	0.052344	0.29867	0.074773	0.035239	0.070658	0.050347	0.10227	0.076885	0.059165	0.046743	0.031284	0.12501	0.042337	0.0286	0.77504	0.10054	0.046771	0.25991	0.60116
Meth__cg19570545__PKP1	0.62836	0.83203	0.95786	0.03889	0.032925	0.93881	0.9171	0.024195	0.029035	0.62136	0.13447	0.059089	0.90623	0.72243	0.035143	0.9335	0.36394	0.20327	0.41051	0.45421	0.48315	0.91286	0.88707	0.024221	0.8308	0.049496	0.044626	0.17898	0.57577	0.1912	0.028645	0.90313	0.18446	0.067467	0.94893	0.082968	0.49617	0.55034	0.94347
Meth__cg05742308__SEMA3A	0.43098	0.047241	0.19499	0.25737	0.096191	0.37484	0.23782	0.80309	0.078197	0.10867	0.2485	0.21209	0.45653	0.11346	0.092513	0.70008	0.06991	0.21693	0.079799	0.045238	0.1157	0.4342	0.072466	0.099952	0.13042	0.12872	0.25751	0.23517	0.092901	0.094757	0.077534	0.13054	0.6062	0.047863	0.12533	0.19681	0.13077	0.19728	0.52289
Meth__cg13588354__MC3R	0.56869	0.049341	0.15894	0.09411	0.052003	0.39371	0.10875	0.29749	0.074975	0.057907	0.14171	0.15438	0.10208	0.048376	0.077154	0.15399	0.25205	0.10736	0.068043	0.051197	0.084459	0.075718	0.18844	0.16543	0.14638	0.07001	0.15318	0.48129	0.087319	0.056945	0.06283	0.096823	0.16232	0.044031	0.19277	0.11581	0.069308	0.058073	0.058007
Meth__cg01837719__FUT9	0.43626	0.16398	0.415	0.056259	0.10559	0.43245	0.8816	0.065994	0.077476	0.11396	0.89043	0.056332	0.87993	0.90781	0.063885	0.090042	0.080842	0.091839	0.057705	0.062683	0.072589	0.72819	0.093416	0.39653	0.75357	0.52459	0.14798	0.095204	0.095466	0.063914	0.52567	0.24389	0.88086	0.076381	0.89157	0.72777	0.84681	0.10896	0.073024
Meth__cg12572939__F8A1	0.66502	0.58986	0.018848	0.032967	0.57961	0.1566	0.019597	0.49438	0.018461	0.62693	0.017065	0.0263	0.53662	0.21939	0.014083	0.64719	0.61824	0.58881	0.34106	0.013214	0.018026	0.66692	0.52967	0.60635	0.045799	0.10367	0.037319	0.56403	0.037116	0.65246	0.01173	0.65255	0.27573	0.017967	0.55307	0.041257	0.65766	0.6313	0.33406
Meth__cg00679738__FAM89A	0.83439	0.052309	0.064153	0.032909	0.54516	0.02266	0.9787	0.19963	0.020253	0.96884	0.022584	0.03139	0.035965	0.9452	0.024737	0.016925	0.016553	0.060236	0.2318	0.017088	0.028619	0.93125	0.021613	0.97369	0.031088	0.017306	0.22898	0.96588	0.05351	0.033076	0.027087	0.12137	0.011396	0.015255	0.49252	0.77447	0.024844	0.81123	0.64755
Meth__cg20391984__CAMK2D	0.31612	0.028408	0.031847	0.030098	0.020729	0.024807	0.034464	0.021948	0.028296	0.032705	0.029536	0.019297	0.43931	0.034353	0.13774	0.89283	0.035156	0.073202	0.03037	0.046631	0.032361	0.47952	0.028362	0.026035	0.04983	0.028915	0.066062	0.097034	0.034294	0.030402	0.027256	0.02238	0.031635	0.026195	0.03442	0.057846	0.031789	0.033384	0.41549
Meth__cg18164599__HPGD	0.061841	0.046395	0.57136	0.06405	0.02889	0.15614	0.050742	0.14014	0.044074	0.072713	0.052359	0.066011	0.12039	0.035784	0.050749	0.068806	0.09634	0.05672	0.050023	0.046108	0.07174	0.33155	0.051051	0.052306	0.063904	0.051993	0.059807	0.092747	0.079715	0.044757	0.036025	0.054244	0.049503	0.046598	0.79992	0.10182	0.06285	0.06624	0.0455
Meth__cg03157806__FAM11A	0.52289	0.095134	0.098696	0.087981	0.51654	0.047389	0.083569	0.47287	0.060268	0.56042	0.082153	0.079951	0.17331	0.48534	0.06526	0.49411	0.57263	0.25028	0.045234	0.042006	0.10984	0.52843	0.22064	0.5344	0.18675	0.099308	0.51681	0.40999	0.11252	0.54731	0.0583	0.58907	0.040723	0.039589	0.42943	0.13008	0.57006	0.54689	0.06869
Meth__cg04222374__CXorf40A	0.63178	0.035259	0.061842	0.031529	0.49776	0.031079	0.035887	0.65225	0.033443	0.60888	0.035676	0.053147	0.06765	0.53118	0.033479	0.55581	0.62658	0.20033	0.032793	0.030818	0.031528	0.60129	0.64538	0.54154	0.11481	0.035917	0.58213	0.35101	0.029213	0.55534	0.030697	0.60456	0.023664	0.027446	0.030717	0.10547	0.61812	0.49971	0.031583
Meth__cg06915165__GABARAPL1	0.027232	0.017913	0.037754	0.024779	0.017675	0.68357	0.039529	0.025389	0.019294	0.044635	0.025725	0.02044	0.067429	0.027889	0.025948	0.02732	0.021904	0.035686	0.02277	0.023327	0.038715	0.020765	0.042132	0.020066	0.064449	0.022932	0.053007	0.064158	0.025999	0.021199	0.020224	0.021578	0.02101	0.022817	0.028286	0.18596	0.029631	0.020336	0.028873
Meth__cg13002939__PDGFRA	0.79206	0.019651	0.036285	0.16119	0.019286	0.89296	0.034815	0.022949	0.024271	0.037993	0.032612	0.037255	0.14774	0.035234	0.097597	0.039524	0.025932	0.04427	0.021042	0.028076	0.041103	0.49039	0.88227	0.034931	0.10276	0.033986	0.051788	0.75697	0.053242	0.020247	0.035528	0.0207	0.028516	0.022821	0.399	0.042316	0.060538	0.077064	0.035557
Meth__cg01267315__C1orf164	0.73466	0.055646	0.073535	0.062663	0.041145	0.030982	0.11117	0.025874	0.045145	0.050421	0.38188	0.037029	0.31258	0.62609	0.029318	0.05118	0.058342	0.07312	0.028301	0.068382	0.55781	0.66945	0.044846	0.060997	0.081692	0.047693	0.067568	0.41443	0.036085	0.033887	0.048965	0.038511	0.052348	0.040541	0.067761	0.85683	0.04431	0.57175	0.46245
Meth__cg16330965__SNAPC5	0.24942	0.080318	0.22225	0.23486	0.39785	0.07524	0.092328	0.55567	0.24476	0.1189	0.79012	0.6688	0.36718	0.12116	0.4802	0.18202	0.20372	0.19814	0.53266	0.41749	0.40002	0.87764	0.17742	0.8453	0.14978	0.18121	0.13447	0.28856	0.1714	0.25539	0.076956	0.069992	0.1405	0.2679	0.049528	0.14331	0.17374	0.43671	0.12769
Meth__cg12506971__AADAT	0.065719	0.03838	0.91098	0.040494	0.041131	0.040301	0.49789	0.043133	0.038962	0.053548	0.037223	0.031353	0.17177	0.029815	0.061054	0.062319	0.04166	0.12041	0.04388	0.031865	0.05017	0.049979	0.045346	0.03648	0.11286	0.055073	0.15337	0.88249	0.0916	0.046773	0.037493	0.042547	0.049599	0.040682	0.91071	0.34166	0.049714	0.043444	0.05082
Meth__cg18534730__CABP5	0.49021	0.036318	0.90651	0.26295	0.52594	0.51914	0.73369	0.88392	0.074135	0.042431	0.085071	0.57347	0.69555	0.45718	0.50764	0.52252	0.27565	0.074376	0.052625	0.22131	0.46227	0.90865	0.3689	0.3493	0.077195	0.42354	0.061758	0.64996	0.058965	0.043182	0.045795	0.24536	0.29365	0.036504	0.89512	0.10744	0.59745	0.17337	0.14596
Meth__cg14521746__PAK1	0.099382	0.088479	0.15853	0.14112	0.11165	0.73455	0.19692	0.26231	0.074202	0.085545	0.10893	0.075577	0.22298	0.12995	0.096247	0.1225	0.098257	0.13365	0.064688	0.12664	0.12104	0.095896	0.086868	0.090978	0.19698	0.083449	0.090397	0.38476	0.094374	0.075414	0.057927	0.079138	0.35536	0.0687	0.14835	0.081608	0.088249	0.24834	0.36644
Meth__cg22950391__ZNF192	0.031818	0.032846	0.29167	0.032589	0.039329	0.027135	0.03112	0.057443	0.020474	0.037373	0.035428	0.022717	0.052124	0.032714	0.023964	0.03119	0.019822	0.089139	0.024069	0.031927	0.033333	0.04103	0.034364	0.039497	0.065729	0.031625	0.069354	0.04999	0.058019	0.018724	0.037318	0.029036	0.096377	0.018621	0.027342	0.10048	0.038807	0.62242	0.57598
Meth__cg20416767__TCEAL8	0.49927	0.18475	0.047719	0.51099	0.31535	0.50779	0.94139	0.42191	0.082282	0.31484	0.043932	0.057625	0.41425	0.10275	0.221	0.44346	0.50343	0.1325	0.032709	0.9489	0.75269	0.87409	0.35944	0.46182	0.072648	0.049107	0.20399	0.91328	0.15152	0.034258	0.036996	0.037791	0.35887	0.074733	0.18612	0.087214	0.68259	0.39217	0.089598
Meth__cg22619018__CSMD1	0.98003	0.079817	0.9538	0.20423	0.066417	0.96309	0.96017	0.080606	0.083746	0.4605	0.95798	0.13745	0.44131	0.08359	0.097199	0.059949	0.57125	0.17925	0.022783	0.50299	0.56001	0.66068	0.17837	0.91696	0.83954	0.16573	0.38565	0.97032	0.069316	0.063107	0.093765	0.18178	0.58737	0.022703	0.52018	0.19493	0.39081	0.21346	0.29697
Meth__cg14839257__RPS6KA2	0.53649	0.086268	0.52985	0.035182	0.027106	0.64874	0.10497	0.17957	0.024089	0.0255	0.31361	0.049644	0.82195	0.022812	0.035842	0.030686	0.03085	0.21339	0.030556	0.052938	0.03861	0.19603	0.051324	0.020715	0.82433	0.029217	0.097658	0.58247	0.066944	0.021634	0.04025	0.33707	0.5529	0.02413	0.80969	0.066288	0.033995	0.29391	0.85471
Meth__cg17022914__BATF2	0.17816	0.02159	0.083825	0.54558	0.044781	0.15611	0.048321	0.56504	0.024815	0.047552	0.04071	0.040355	0.065645	0.034451	0.026304	0.045963	0.032245	0.05599	0.024664	0.024642	0.047665	0.16145	0.030626	0.058348	0.052188	0.045224	0.027159	0.10296	0.04091	0.02669	0.045352	0.033671	0.14927	0.036593	0.27173	0.043189	0.070199	0.04221	0.042612
Meth__cg24317255__RGS17	0.051362	0.069076	0.87182	0.066754	0.043283	0.45542	0.83274	0.067599	0.047333	0.212	0.11307	0.2316	0.87165	0.88809	0.37629	0.043647	0.11479	0.13285	0.042889	0.22023	0.068216	0.059652	0.083218	0.038328	0.11889	0.7795	0.1179	0.79508	0.083166	0.044789	0.041765	0.046603	0.85679	0.043478	0.81647	0.78188	0.79762	0.84799	0.86107
Meth__cg05467106__ZNF689	0.03998	0.026783	0.050729	0.042974	0.032659	0.037575	0.048336	0.041516	0.033057	0.035487	0.040088	0.035275	0.097456	0.033029	0.46327	0.039855	0.040319	0.087814	0.035601	0.036081	0.051963	0.04813	0.043126	0.027629	0.072122	0.045504	0.096008	0.082959	0.040969	0.034326	0.03541	0.036824	0.90994	0.033992	0.039746	0.10736	0.042457	0.036204	0.040134
Meth__cg01806808__PTK2	0.025869	0.027772	0.026927	0.024423	0.022732	0.025009	0.027848	0.01834	0.024869	0.027575	0.024411	0.010935	0.088707	0.020698	0.024803	0.027586	0.03321	0.18296	0.019497	0.021524	0.028069	0.027686	0.027782	0.021828	0.056161	0.024905	0.066771	0.065576	0.037626	0.028937	0.031671	0.026601	0.023852	0.027576	0.026929	0.069284	0.029535	0.028943	0.033506
Meth__cg18507125__RPL36A	0.6717	0.055018	0.068625	0.069158	0.21535	0.062476	0.06977	0.58053	0.50698	0.74497	0.052179	0.038244	0.066554	0.064435	0.44053	0.64943	0.67022	0.11576	0.066516	0.056867	0.053979	0.65908	0.077775	0.60033	0.094055	0.066942	0.22966	0.51158	0.098505	0.055095	0.064622	0.3052	0.04522	0.061027	0.32553	0.09426	0.69201	0.065532	0.072284
Meth__cg08100497__NRG2	0.082239	0.10203	0.08229	0.076843	0.058212	0.069965	0.12659	0.86455	0.084741	0.06516	0.093373	0.049083	0.097177	0.085968	0.07526	0.084077	0.09021	0.11653	0.055714	0.072834	0.080479	0.10524	0.077016	0.080053	0.096696	0.09035	0.13626	0.1278	0.12105	0.088212	0.073852	0.12173	0.076461	0.072947	0.13705	0.1061	0.094706	0.1357	0.085384
Meth__cg12716838__B3GALT3	0.030133	0.27208	0.97528	0.028097	0.02206	0.85386	0.027542	0.036519	0.031515	0.019564	0.019787	0.35973	0.7358	0.01941	0.040351	0.96687	0.019474	0.022497	0.02512	0.024164	0.30071	0.28514	0.042628	0.051435	0.077438	0.029324	0.029435	0.038127	0.041905	0.033453	0.04941	0.5341	0.67293	0.019675	0.7798	0.080202	0.024045	0.053652	0.92435
Meth__cg16221059__PLS3	0.056314	0.039921	0.04572	0.046808	0.058762	0.033043	0.078294	0.042657	0.042063	0.077511	0.037135	0.019971	0.099745	0.71989	0.052313	0.048394	0.1212	0.07502	0.024477	0.61928	0.88016	0.1364	0.10365	0.4695	0.049249	0.043355	0.21578	0.2512	0.073839	0.048688	0.034555	0.041643	0.050444	0.037923	0.26528	0.042883	0.4384	0.067225	0.038261
Meth__cg04251363__ST3GAL6	0.045003	0.057533	0.050093	0.044295	0.0329	0.076319	0.65211	0.032695	0.045546	0.034476	0.047927	0.026205	0.11785	0.032934	0.037977	0.032687	0.037823	0.072133	0.024691	0.060281	0.043043	0.066771	0.049578	0.027946	0.050552	0.030341	0.056459	0.83887	0.060896	0.02464	0.02913	0.034404	0.0896	0.026263	0.25334	0.065134	0.051784	0.041736	0.031418
Meth__cg11279021__ETV1	0.096425	0.24613	0.13471	0.61075	0.13539	0.63055	0.69499	0.91785	0.2513	0.060125	0.049374	0.24416	0.27592	0.058109	0.4323	0.73308	0.13452	0.80461	0.14662	0.66723	0.41149	0.81437	0.058473	0.12655	0.12584	0.30739	0.50258	0.61804	0.075202	0.06317	0.54565	0.27706	0.14305	0.047578	0.76849	0.9173	0.56858	0.32154	0.72523
Meth__cg25758314__ARD1A	0.30868	0.049092	0.079008	0.26474	0.06906	0.86162	0.29431	0.04036	0.050656	0.42476	0.073906	0.15625	0.088914	0.7441	0.04517	0.40213	0.44622	0.1206	0.10723	0.035078	0.036615	0.19075	0.35832	0.33574	0.092066	0.089347	0.32771	0.24481	0.084212	0.070483	0.027884	0.098195	0.20164	0.048239	0.05101	0.0683	0.45945	0.12027	0.76022
Meth__cg07433344__HSD17B8	0.023029	0.066189	0.032977	0.11335	0.029775	0.67143	0.023057	0.024798	0.974	0.95615	0.96733	0.074872	0.084468	0.025844	0.86292	0.053342	0.61996	0.88948	0.97555	0.43505	0.030119	0.029219	0.96295	0.020296	0.10197	0.038041	0.055526	0.082743	0.034914	0.081799	0.032949	0.036848	0.018686	0.96881	0.024665	0.053	0.10019	0.12798	0.16527
Meth__cg16249454__CXCL2	0.023875	0.22987	0.022435	0.025954	0.021103	0.089794	0.078958	0.028059	0.02595	0.091278	0.029988	0.020634	0.039564	0.017441	0.076915	0.71471	0.02023	0.041026	0.018585	0.044244	0.028175	0.079515	0.022166	0.01936	0.056035	0.024332	0.042946	0.086578	0.027536	0.025069	0.014448	0.020216	0.78633	0.015745	0.75764	0.19378	0.026162	0.033448	0.359
Meth__cg14228238__EVI1	0.96501	0.057692	0.048236	0.15586	0.12576	0.75694	0.57665	0.15229	0.051467	0.057634	0.090159	0.035809	0.14597	0.089418	0.061177	0.63447	0.31008	0.11412	0.044551	0.89107	0.95373	0.94737	0.061766	0.96526	0.10095	0.9461	0.12951	0.85247	0.097892	0.038896	0.041375	0.044801	0.91975	0.036467	0.94558	0.63761	0.94141	0.94289	0.94888
Meth__cg18289259__TIMM8A	0.24011	0.046987	0.051643	0.054558	0.24724	0.032102	0.053628	0.20105	0.054585	0.26128	0.048875	0.047866	0.098918	0.053193	0.056844	0.34101	0.31497	0.091813	0.045246	0.024924	0.048809	0.35387	0.37794	0.36112	0.11138	0.057617	0.060751	0.27065	0.095721	0.051813	0.047748	0.096047	0.048311	0.03697	0.12064	0.096117	0.46424	0.15191	0.042415
Meth__cg16691616__INPP1	0.020083	0.050768	0.56267	0.021568	0.022434	0.60404	0.029176	0.019081	0.028737	0.027808	0.023092	0.036357	0.19616	0.030259	0.028584	0.5702	0.01994	0.042406	0.018767	0.034009	0.034323	0.038597	0.023653	0.089252	0.027849	0.022019	0.031098	0.34971	0.041232	0.055988	0.11605	0.030403	0.13325	0.033838	0.91339	0.68588	0.033032	0.034672	0.028064
Meth__cg21224759__PIN4	0.51049	0.097465	0.079934	0.074761	0.34946	0.076505	0.074415	0.089047	0.44019	0.091592	0.072021	0.070807	0.098396	0.34665	0.42054	0.15797	0.4107	0.30988	0.066562	0.064124	0.075813	0.47423	0.16732	0.4564	0.094324	0.081046	0.49845	0.21421	0.39924	0.070252	0.068158	0.47327	0.067196	0.080558	0.38302	0.10186	0.43862	0.4302	0.075325
Meth__cg07561400__ZC3HAV1	0.05779	0.057704	0.10133	0.063164	0.041133	0.31245	0.068403	0.27357	0.044135	0.056464	0.099423	0.036697	0.073356	0.065583	0.058342	0.083589	0.043841	0.10708	0.043266	0.041767	0.091932	0.070423	0.063122	0.034774	0.11894	0.057306	0.075423	0.10305	0.067546	0.033025	0.030328	0.041669	0.09223	0.044739	0.053208	0.047787	0.066797	0.058192	0.44775
Meth__cg18150721__EPHB1	0.5192	0.018546	0.92884	0.01784	0.017226	0.49313	0.78876	0.058051	0.018444	0.024528	0.048857	0.016938	0.1462	0.16503	0.015798	0.028236	0.04663	0.032465	0.026617	0.83986	0.7964	0.1506	0.025457	0.23447	0.32822	0.030933	0.017488	0.58942	0.027639	0.024223	0.41169	0.37549	0.018857	0.020384	0.27116	0.57818	0.030456	0.035024	0.15111
Meth__cg11654620__ECGF1	0.034691	0.02935	0.047408	0.12115	0.022133	0.84498	0.040417	0.027812	0.040953	0.037896	0.071013	0.63678	0.067802	0.030684	0.028817	0.9537	0.026206	0.077512	0.095929	0.96381	0.92112	0.034488	0.044422	0.022558	0.91725	0.050356	0.045037	0.062206	0.063223	0.035377	0.030248	0.037659	0.017839	0.045027	0.032101	0.076504	0.028853	0.038435	0.039549
Meth__cg22580512__NCOR2	0.07025	0.073639	0.087279	0.060191	0.0439	0.078043	0.17093	0.066905	0.070385	0.61128	0.075187	0.085945	0.16229	0.065938	0.084088	0.083311	0.057488	0.079096	0.068508	0.54398	0.46087	0.59004	0.27206	0.71128	0.14078	0.046239	0.11857	0.11468	0.15237	0.065555	0.056359	0.070692	0.67294	0.045208	0.15921	0.12927	0.16332	0.065551	0.075888
Meth__cg13510262__SP1	0.059741	0.059342	0.070229	0.051212	0.047329	0.063469	0.058695	0.68717	0.057433	0.05712	0.048887	0.047702	0.097192	0.047869	0.069072	0.052644	0.054603	0.078738	0.060032	0.07558	0.068846	0.074299	0.060869	0.066317	0.082902	0.051659	0.087511	0.097415	0.06513	0.055882	0.063633	0.060653	0.040916	0.054929	0.048157	0.078708	0.06635	0.060366	0.061925
Meth__cg25523185__CTPS2	0.44229	0.20033	0.055125	0.058721	0.068946	0.059334	0.067711	0.043732	0.058481	0.28045	0.055859	0.054577	0.32647	0.13671	0.076041	0.063922	0.05877	0.22321	0.045554	0.056075	0.059039	0.34434	0.30916	0.49141	0.098596	0.062711	0.12489	0.42042	0.24709	0.04731	0.057467	0.050292	0.056023	0.063352	0.046138	0.12805	0.059166	0.064081	0.062945
Meth__cg19709625__PCOLCE2	0.030136	0.028154	0.47955	0.038363	0.024841	0.030077	0.041552	0.02247	0.023656	0.026972	0.029893	0.017777	0.081447	0.017379	0.031807	0.40082	0.024002	0.041095	0.017142	0.022729	0.056614	0.3708	0.0365	0.02059	0.050211	0.02924	0.049898	0.073932	0.094523	0.019396	0.020665	0.01861	0.032006	0.019513	0.058804	0.056517	0.030998	0.031581	0.029994
Meth__cg15373633__DACH2	0.5765	0.056085	0.93513	0.090805	0.083689	0.82138	0.075527	0.63778	0.053526	0.041251	0.048181	0.17387	0.44461	0.98248	0.060905	0.10217	0.38487	0.21831	0.059609	0.067686	0.085472	0.67771	0.18026	0.51867	0.65048	0.37481	0.096448	0.33712	0.071142	0.04386	0.026272	0.089994	0.069838	0.032972	0.79327	0.18765	0.41247	0.043378	0.043051
Meth__cg16208271__ENTPD6	0.02773	0.019701	0.1281	0.027965	0.021847	0.022367	0.028125	0.02513	0.021116	0.028976	0.027847	0.018419	0.80809	0.021005	0.019468	0.023867	0.020743	0.029417	0.014103	0.014581	0.026726	0.035728	0.036327	0.023727	0.049764	0.026286	0.045391	0.036224	0.028136	0.02209	0.015836	0.019491	0.093932	0.014427	0.020914	0.024058	0.031577	0.043332	0.029108
Meth__cg16174234__MGC32020	0.032557	0.03104	0.065511	0.1287	0.038119	0.026977	0.035348	0.029007	0.051418	0.038498	0.051242	0.18259	0.051047	0.030992	0.042823	0.066501	0.023426	0.035936	0.023863	0.058231	0.043006	0.047646	0.022016	0.056945	0.07304	0.19268	0.086614	0.041005	0.093674	0.039303	0.032464	0.034272	0.21597	0.043922	0.047863	0.049206	0.046445	0.051452	0.036292
Meth__cg22780475__CBLC	0.058057	0.10715	0.093357	0.88682	0.12563	0.88433	0.0671	0.041174	0.29333	0.89703	0.23072	0.24218	0.75189	0.61247	0.50767	0.62618	0.91973	0.34914	0.8349	0.91724	0.9219	0.071306	0.90373	0.049834	0.90187	0.90971	0.12919	0.12073	0.14115	0.38874	0.052673	0.8894	0.048052	0.87901	0.67001	0.096273	0.064303	0.063387	0.057302
Meth__cg09146695__LEF1	0.070533	0.055806	0.23805	0.062928	0.054207	0.81078	0.063236	0.057627	0.056393	0.05299	0.050982	0.038734	0.16538	0.051988	0.063566	0.059044	0.057906	0.19928	0.05163	0.057019	0.10165	0.044202	0.077701	0.047051	0.20767	0.075889	0.13036	0.15056	0.085915	0.043407	0.054221	0.068213	0.05358	0.052103	0.06466	0.068826	0.097543	0.072622	0.073252
