Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
U133A__MFAP2	6.1012	6.6076	6.4087	5.9402	7.111	7.5045	5.7163	6.9391	8.4452	7.7932	6.2262	8.1355	7.0665	6.1253	6.7741	5.872	7.9716	6.0081	8.2035	5.8531	6.5901	7.7756	6.9779	6.299	6.5138	6.3103	6.1716	6.4924	6.7567	7.848	8.0483	6.2524	9.4332	5.8981	6.033	6.5117	6.0933	6.4525	6.9361
U133A__FAM46A	5.9224	7.9312	6.9012	6.4989	6.5939	10.377	6.3097	7.2304	7.6133	5.9835	7.5642	6.5371	6.9581	7.4695	6.0447	7.5333	7.0531	7.658	7.6747	7.1067	7.8607	9.2415	8.8317	7.2835	6.583	7.8299	6.9538	7.1539	6.7306	7.5647	6.494	6.2832	6.2753	7.3458	5.9477	6.1602	7.6666	7.0118	6.554
U133A__ASNS	5.7555	6.9915	8.9025	8.6184	7.1894	8.7816	8.0217	7.2217	8.7944	7.2405	7.4364	8.23	7.3351	6.7055	7.0562	7.619	7.5599	9.0102	8.0987	7.5216	7.197	7.7174	7.4411	6.7424	9.2835	6.6397	8.0286	6.3197	7.3892	8.7993	8.3637	7.3568	10.555	9.2583	11.7898	6.9057	7.4767	6.5745	7.3136
U133A__GPX3	8.1363	9.0183	5.2304	5.5135	5.2597	4.9768	5.1272	5.336	5.1537	5.6824	5.2059	10.7091	9.8148	5.1904	5.1354	4.915	8.2448	5.1519	5.5082	6.7269	8.0376	7.1621	6.4045	5.4796	7.354	7.9306	6.3995	5.279	6.6626	5.822	5.4196	5.2433	5.3233	8.3076	5.3369	8.1058	8.2524	5.1073	5.1281
U133A__SDF2	8.2388	7.8829	7.5004	7.8306	7.8227	7.654	7.6603	7.7701	7.4071	6.8821	7.8707	7.3082	7.6121	8.0018	7.3506	7.6774	8.1304	7.2951	7.6302	7.522	7.5795	7.8303	7.9851	7.4936	7.8295	7.9517	7.635	7.3677	8.152	7.4198	7.2358	7.2845	7.5697	8.1691	7.5493	8.2573	8.6775	7.5268	7.6639
U133A__SEC23A	5.6536	6.4033	6.0959	6.3551	5.6767	7.5831	5.0365	5.6319	6.0224	3.7853	4.5046	6.0269	5.8319	6.0896	7.3692	7.0419	7.823	6.2331	6.2394	6.075	6.6442	5.7261	6.617	6.0018	8.0254	4.5341	5.9943	5.3945	5.3527	6.4626	6.0872	6.8353	7.8656	5.2568	6.3942	5.4397	7.0233	4.3727	6.6133
U133A__IMPA2	8.7531	7.3139	7.0569	8.4529	5.4562	5.1665	6.023	8.6778	7.5464	6.8012	7.8668	7.343	8.3973	7.1983	6.5774	8.1387	7.6265	8.1532	4.5312	7.3864	6.8415	6.571	8.0562	6.4168	6.1764	7.4842	5.5594	6.2553	6.4363	8.9052	7.2363	6.417	5.4249	8.3917	6.665	6.5036	7.2796	7.0634	7.835
U133A__IFRD1	5.4877	4.9609	6.223	6.1315	5.37	6.6057	4.5862	4.8029	8.1135	5.2789	8.2698	5.9761	6.4008	5.8931	6.959	7.5063	6.305	7.2214	6.5547	7.5278	5.16	4.7386	6.84	4.7622	6.307	4.2376	5.1419	4.3653	5.7774	5.6285	7.0969	5.726	8.0212	6.0891	6.9652	3.9585	4.1403	5.2741	5.3617
U133A__LOXL1	7.6117	4.1966	5.1158	4.3121	5.5348	8.338	5.7862	4.933	8.9195	5.1848	5.3431	3.9845	4.0034	4.3856	4.1953	4.8002	6.8359	4.9628	9.1502	5.6646	8.9368	6.588	8.3756	3.6902	5.6773	6.3196	7.3211	4.5602	4.2818	9.7542	8.8104	6.6159	5.6259	3.9347	8.3171	4.6056	5.1326	5.3135	5.2119
U133A__SLC39A14	6.6658	6.3508	8.5567	5.7462	6.1677	9.7025	6.6078	6.3584	10.0436	5.8834	7.972	7.7405	6.3612	6.229	6.6312	7.0261	7.3375	6.1078	8.8219	6.2226	6.0328	6.4296	7.3106	6.5998	7.9923	5.6425	6.5311	5.5457	6.6012	10.1244	7.5401	8.3297	7.8884	5.1832	6.6665	6.7652	7.3475	5.9987	8.1011
U133A__CDK14	8.6483	5.1017	5.5914	6.7216	6.7512	4.9859	5.9636	6.0433	7.151	5.5382	5.5826	6.0146	6.2902	5.8351	5.5811	6.4406	6.7865	5.4488	6.9009	5.2891	5.3301	6.5698	5.5064	5.8304	6.4005	5.6448	6.3828	5.0626	5.0038	5.8604	7.3179	6.1089	6.4645	7.2559	8.4385	5.6363	6.2927	5.5939	5.8693
U133A__EIF4EBP1	7.9985	7.814	9.3199	8.056	9.9591	10.0741	9.4622	7.6208	7.7225	8.5358	9.1045	8.2318	7.6555	7.9632	8.3943	8.1152	8.9644	8.1909	9.1244	7.9051	8.1133	10.8575	9.238	7.6932	8.7352	8.9594	8.0511	8.7799	8.0964	8.4184	8.8576	8.9189	9.8338	8.9039	11.8092	8.4097	8.623	9.4205	8.7757
U133A__SLC43A3	8.4498	6.0402	5.8992	6.212	6.1253	6.9124	6.1527	7.4181	7.4411	6.0274	7.9581	7.8423	8.1366	6.946	5.7151	8.4918	7.4582	7.9368	5.8347	6.1997	5.9817	6.1113	7.6993	6.2875	8.9615	6.1498	5.9736	8.3214	6.166	7.6939	10.4636	6.3855	6.2893	7.9302	6.2692	6.843	6.1697	5.9313	5.7173
U133A__MARCKS	4.0846	7.9558	9.3462	9.0052	6.1751	9.3931	3.1121	7.562	9.3508	6.1638	7.7138	7.8514	8.6914	8.1749	9.5401	8.7765	9.5328	9.2564	9.3228	3.4705	6.1732	9.3868	9.2405	7.1593	8.4118	8.1083	8.134	7.7284	7.2272	7.9364	6.5351	7.3555	8.9721	8.9906	8.8831	2.8129	7.525	5.898	6.8807
U133A__AQP3	6.9417	9.9287	5.2828	3.8137	3.5973	3.5918	5.1623	6.214	4.2718	3.5187	3.6389	6.1709	9.5345	5.0948	5.3084	9.2208	4.8822	3.9124	3.7876	9.5323	6.4128	3.3584	3.941	4.0983	4.1786	4.6432	4.8068	4.4401	7.8977	3.4774	3.844	3.6942	8.563	7.4664	3.7812	3.6757	3.3325	7.4606	3.5666
U133A__ALDOC	6.5777	8.3205	6.2278	6.6705	8.4622	5.9173	6.748	8.3786	7.6054	6.2571	8.268	6.8246	5.9627	7.5516	6.3166	7.6059	5.9395	5.9531	6.084	7.2912	7.7475	7.8802	5.3038	6.7481	7.1603	6.11	6.5345	6.1454	8.8374	6.2906	6.7714	6.409	6.929	8.0066	6.3134	7.7955	11.3442	6.2557	6.2591
U133A__TUBB2A	6.2823	6.2694	6.4759	8.2123	7.7176	9.9627	8.8813	5.6803	9.2026	6.4986	7.3227	9.463	7.6821	7.3947	8.9698	8.7629	9.0162	7.6128	9.0731	5.9566	6.297	9.7882	10.051	7.8633	8.7748	8.7845	9.0565	4.761	6.235	7.9656	8.6791	8.5396	7.6596	7.2856	6.409	6.0207	8.3106	7.8256	8.6647
U133A__CXCR7	3.4505	3.4369	3.5229	6.5177	8.9687	6.7031	3.6681	3.4011	3.3612	7.9158	3.7108	7.6545	3.5148	3.6332	4.1429	3.4287	3.4867	3.3762	3.7256	7.157	7.6049	4.9871	5.3976	7.5315	3.3214	6.8548	3.5821	3.4802	3.4042	3.5035	3.4851	3.8524	8.5317	3.357	3.9559	3.1811	3.3253	3.6344	3.5391
U133A__EPHX1	9.2984	9.4723	9.1923	8.1169	8.3973	7.1109	8.2915	7.4411	8.7598	8.4953	9.9386	8.5795	9.9609	8.4863	7.8213	8.9538	9.4613	8.7891	7.3381	7.0555	7.8906	8.3233	9.6453	8.6387	6.3209	8.6889	7.9022	8.9822	9.2182	9.6237	8.4249	7.4054	8.0834	11.2866	9.5756	8.2271	7.9728	8.159	7.221
U133A__GJA1	2.8251	2.8586	2.9544	2.9839	5.4689	10.2343	2.855	3.0983	2.6954	8.3065	2.8297	7.2101	2.6602	2.7479	2.9591	2.7973	7.2452	2.8227	7.4182	3.0721	3.2832	4.9732	7.1043	2.9603	7.1958	2.8845	2.8895	2.7177	2.747	10.3929	2.8106	7.9029	2.7828	2.8426	2.8623	3.074	2.8055	2.7005	9.3974
U133A__TP53	4.3446	6.3107	8.1243	7.4421	6.5696	8.6777	6.3807	7.8645	8.1778	7.3335	4.3921	5.3349	4.237	6.7492	8.2247	4.5802	7.4288	7.206	6.2844	7.4501	7.6644	5.9844	4.433	5.6942	7.6558	4.8471	6.8662	4.1163	6.6233	7.125	7.8165	5.286	4.3986	7.1119	4.3491	6.9765	5.6747	5.0216	6.2393
